Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mahmoud El Hadary,G,Egypt,False,47,39,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,90,56,6.4,8,0,0,El Mahalla,0.0,0.0-2.0,10824325
Mohamed Gaber,M,Egypt,False,23,19,4,2,1,0,0,1,1,0,0,0,3,0,0,2,1,0,0,1,0,0,0,0,1,6,0,0,63,37,6.6,8,0,0,El Mahalla,0.0,0.0-2.0,10824325
Mostafa El Aash,D,Egypt,False,85,76,10,6,0,1,1,1,0,0,1,2,2,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0,90,95,7.1,10,0,0,El Mahalla,0.0,0.0-2.0,10824325
Moaz El Henawy,D,Egypt,False,75,69,7,6,0,1,4,3,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,90,85,7.1,7,0,0,El Mahalla,0.0,0.0-2.0,10824325
Ehab Samir,D,Egypt,False,69,54,3,3,3,0,4,2,0,1,0,4,5,0,0,1,0,0,0,1,1,0,0,0,0,10,0,0,90,96,7.2,21,0,0,El Mahalla,0.0,0.0-2.0,10824325
Ahmed El Nadry,M,Egypt,False,26,22,5,2,0,0,0,3,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,83,31,6.3,6,0,0,El Mahalla,0.0,0.0-2.0,10824325
Himid Mao Mkami,M,Tanzania,False,69,56,7,4,0,1,1,6,1,0,0,1,7,0,0,3,1,1,0,2,1,0,0,0,1,11,0,0,90,88,7.1,16,0,0,El Mahalla,0.0,0.0-2.0,10824325
Gabriel Orok Ibitham,F,Nigeria,False,38,34,0,0,5,2,0,13,9,0,0,0,2,0,0,0,1,1,0,0,6,1,1,0,9,7,0,0,90,71,6.2,23,0,0,El Mahalla,0.0,0.0-2.0,10824325
Ahmed El Sheikh,F,Egypt,False,17,13,1,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,63,22,6.5,7,0,0,El Mahalla,0.0,0.0-2.0,10824325
Abdo Yehia,F,Egypt,False,13,11,0,0,0,3,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0,75,17,6.5,2,0,0,El Mahalla,0.0,0.0-2.0,10824325
Paulin Voavy,F,Madagascar,False,14,10,1,1,0,0,0,5,6,1,0,0,1,0,0,2,1,0,0,0,1,0,1,0,6,6,0,0,46,27,6.3,9,0,0,El Mahalla,0.0,0.0-2.0,10824325
Sayed Shabrawy,D,Egypt,True,13,11,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,44,21,6.1,6,0,0,El Mahalla,0.0,0.0-2.0,10824325
Ibrahim Kone,M,Ivory Coast,True,3,3,0,0,0,0,0,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,27,9,6.6,2,0,0,El Mahalla,0.0,0.0-2.0,10824325
Khaled El Akhmimi,M,Egypt,True,17,15,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,27,27,6.5,7,0,0,El Mahalla,0.0,0.0-2.0,10824325
Abdelrahman Atef,F,Egypt,True,5,3,1,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,15,7,6.3,4,0,0,El Mahalla,0.0,0.0-2.0,10824325
Salah Rico,M,Egypt,True,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,0.0,1,0,0,El Mahalla,0.0,0.0-2.0,10824325
Amr Shaaban,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,El Mahalla,0.0,0.0-2.0,10824325
Mohamed Bazoka,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,El Mahalla,0.0,0.0-2.0,10824325
Mohamed Nabih,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,El Mahalla,0.0,0.0-2.0,10824325
Karim Mostafa,F,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,El Mahalla,0.0,0.0-2.0,10824325
Mohamed El-Shenawy,G,Egypt,False,25,13,17,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,90,32,7.1,13,0,0,Al Ahly,2.0,0.0-2.0,10824325
Akram Tawfik,M,Egypt,False,55,51,6,4,2,0,0,8,1,0,0,6,13,0,0,3,2,0,0,2,3,0,0,0,1,16,0,0,90,102,8.1,14,0,0,Al Ahly,2.0,0.0-2.0,10824325
