Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Omar Salah,G,Egypt,False,29,16,19,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,90,41,7.4,13,0,0,Smouha,3.0,3.0-0.0,10967868
Sherif Reda,D,Egypt,False,35,27,7,4,5,0,3,2,3,0,0,1,3,0,0,1,0,2,0,0,1,0,0,0,3,9,0,0,90,61,7.7,12,0,0,Smouha,3.0,3.0-0.0,10967868
Ahmed Shousha,D,Egypt,False,43,35,10,6,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,90,46,7.0,8,0,0,Smouha,3.0,3.0-0.0,10967868
Ahmed Hakam,D,Egypt,False,48,43,5,3,0,0,5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,90,54,7.1,6,0,0,Smouha,3.0,3.0-0.0,10967868
Mohamed El-Maghrabi,D,Egypt,False,43,32,5,1,3,3,6,5,2,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,2,10,0,0,90,71,7.1,22,0,0,Smouha,3.0,3.0-0.0,10967868
Halimo,M,Egypt,False,41,30,3,1,0,0,2,2,1,0,0,3,1,0,0,2,2,0,0,0,0,0,0,0,1,6,0,0,90,53,7.0,13,0,0,Smouha,3.0,3.0-0.0,10967868
Hussein Faisal,M,Egypt,False,51,45,4,2,0,1,1,5,3,1,0,2,1,0,0,1,2,2,0,0,0,0,0,0,3,4,0,0,90,63,7.1,10,0,0,Smouha,3.0,3.0-0.0,10967868
Mostafa Saad,M,Egypt,False,22,11,2,0,6,2,0,5,2,0,0,0,0,0,0,2,1,2,0,0,2,1,0,0,2,3,0,0,90,43,7.2,21,0,0,Smouha,3.0,3.0-0.0,10967868
Mohamed Essam Emara,F,Egypt,False,33,26,3,2,2,0,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,83,42,7.4,13,0,0,Smouha,3.0,3.0-0.0,10967868
Ahmed Mostafa,M,Egypt,False,40,30,2,0,0,2,1,7,2,0,0,0,0,0,0,1,2,3,0,2,0,0,2,0,2,2,0,0,74,51,6.3,17,0,0,Smouha,3.0,3.0-0.0,10967868
Hossam Hassan,F,Egypt,False,24,14,1,0,0,4,7,9,1,6,0,0,2,2,0,0,3,1,0,0,1,2,0,1,1,9,0,0,90,48,9.5,19,0,0,Smouha,3.0,3.0-0.0,10967868
Mohamed Saeed,F,Egypt,True,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,16,7,6.9,1,0,0,Smouha,3.0,3.0-0.0,10967868
Malek Baayou,M,Tunisia,True,3,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,6,0.0,2,0,0,Smouha,3.0,3.0-0.0,10967868
Zeyad Tarek,M,Egypt,True,8,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0.0,6,0,0,Smouha,3.0,3.0-0.0,10967868
Benjamin Bernard Boateng,F,Ghana,True,5,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,7.8,3,0,0,Smouha,3.0,3.0-0.0,10967868
