Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Ahmed Masoud,G,Egypt,False,20,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,25,6.5,3,0,0,El-Gaish,0.0,0.0-1.0,10824261
Hassan Magdy,D,Egypt,False,31,27,6,4,4,2,0,5,1,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,3,0,0,79,58,6.6,12,0,0,El-Gaish,0.0,0.0-1.0,10824261
Mohamed Camacho,D,Egypt,False,71,61,13,7,0,1,4,3,0,1,0,3,4,0,0,1,1,0,0,1,0,0,0,0,0,9,0,0,90,87,7.2,11,0,0,El-Gaish,0.0,0.0-1.0,10824261
Khaled Stouhi,D,Egypt,False,39,33,8,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,70,42,6.6,7,0,0,El-Gaish,0.0,0.0-1.0,10824261
Ahmed Ayman Mansour,D,Egypt,False,72,56,14,7,1,1,1,3,1,0,0,2,2,0,0,3,2,0,0,0,0,0,0,0,1,6,0,0,90,89,6.9,19,0,0,El-Gaish,0.0,0.0-1.0,10824261
Ahmed Meteb,F,Egypt,False,36,29,1,0,2,1,0,5,3,0,0,0,1,0,0,3,0,3,0,0,1,0,2,0,3,4,0,0,79,49,6.8,13,0,0,El-Gaish,0.0,0.0-1.0,10824261
Mohamed Shehata,M,Egypt,False,32,27,2,1,2,1,0,6,0,2,0,0,2,0,0,1,2,0,0,3,0,0,1,0,0,3,0,0,70,41,6.5,8,0,0,El-Gaish,0.0,0.0-1.0,10824261
Farid Shawky,M,Egypt,False,62,56,9,6,0,0,0,3,0,0,0,0,2,0,0,1,2,1,0,1,0,0,0,0,0,3,0,0,90,66,6.9,7,0,0,El-Gaish,0.0,0.0-1.0,10824261
Mostafa Khawaga,M,Egypt,False,12,9,1,0,3,0,0,3,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,36,23,5.2,9,0,0,El-Gaish,0.0,0.0-1.0,10824261
Mahmoud Wadi,F,Palestine,False,18,11,0,0,0,3,10,9,2,2,0,0,0,0,0,5,2,2,0,1,2,0,0,0,2,15,0,0,90,35,6.9,13,0,0,El-Gaish,0.0,0.0-1.0,10824261
Karim Tarek,F,Egypt,False,9,8,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,1,0,0,46,15,6.5,5,0,0,El-Gaish,0.0,0.0-1.0,10824261
Mahmoud Wahid,D,Egypt,True,38,32,3,1,3,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,44,51,6.8,11,0,0,El-Gaish,0.0,0.0-1.0,10824261
Mohamed Sherif,M,Egypt,True,8,6,0,0,3,1,0,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,20,16,6.7,8,0,0,El-Gaish,0.0,0.0-1.0,10824261
Ahmed Samir,F,Egypt,True,10,7,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,20,14,6.6,5,0,0,El-Gaish,0.0,0.0-1.0,10824261
Ahmed Abdel Rahman Zola,M,Egypt,True,11,9,2,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,11,17,6.4,3,0,0,El-Gaish,0.0,0.0-1.0,10824261
Khaled Kamar,F,Egypt,True,3,0,0,0,0,2,1,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,3,0,0,11,7,6.2,3,0,0,El-Gaish,0.0,0.0-1.0,10824261
Mohamed Shaaban,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,El-Gaish,0.0,0.0-1.0,10824261
Mohamed Samir,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,El-Gaish,0.0,0.0-1.0,10824261
Ali Hamdy,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,El-Gaish,0.0,0.0-1.0,10824261
Mohamed Ghazal,F,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,El-Gaish,0.0,0.0-1.0,10824261
Ahmed El-Shenawy,G,Egypt,False,21,9,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,28,7.3,12,0,0,Pyramids,1.0,0.0-1.0,10824261
Ahmed Tawfik,M,Egypt,False,49,46,4,3,3,1,1,4,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,90,68,7.1,11,0,0,Pyramids,1.0,0.0-1.0,10824261
Ali Gabr,D,Egypt,False,25,23,5,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,45,27,5.6,2,0,0,Pyramids,1.0,0.0-1.0,10824261
Osama Galal,D,Egypt,False,59,49,16,10,0,7,3,10,0,0,1,2,1,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,90,66,7.2,10,0,0,Pyramids,1.0,0.0-1.0,10824261
Mohamed Hamdi,D,Egypt,False,54,42,4,0,4,3,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,90,75,6.5,22,0,0,Pyramids,1.0,0.0-1.0,10824261
Walid El Karti,M,Morocco,False,15,12,4,3,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,39,22,6.7,6,0,0,Pyramids,1.0,0.0-1.0,10824261
Ibrahim Blati Toure,M,Burkina Faso,False,54,50,3,3,0,1,1,6,4,0,1,2,5,0,0,0,5,0,0,0,0,0,0,0,4,10,0,0,90,68,7.8,4,0,0,Pyramids,1.0,0.0-1.0,10824261
Ibrahim Adel,F,Egypt,False,12,10,2,1,0,0,1,5,0,2,0,1,0,0,0,1,1,0,0,0,4,0,0,0,0,2,0,0,46,22,6.3,6,0,0,Pyramids,1.0,0.0-1.0,10824261
Abdallah El-Said,M,Egypt,False,50,38,3,2,5,2,0,5,2,0,0,0,1,0,0,2,1,3,0,0,1,0,0,1,2,4,0,0,90,66,7.4,20,0,0,Pyramids,1.0,0.0-1.0,10824261
Ramadan Sobhi,M,Egypt,False,41,37,0,0,0,0,3,8,2,0,0,2,1,0,0,3,5,0,0,0,2,0,0,0,2,6,0,0,90,57,6.6,10,0,0,Pyramids,1.0,0.0-1.0,10824261
Fakhreddine Ben Youssef,F,Tunisia,False,16,11,1,0,1,2,2,4,1,0,0,0,0,1,0,2,1,0,0,0,1,2,0,0,1,5,0,0,70,24,7.5,8,0,0,Pyramids,1.0,0.0-1.0,10824261
Islam Issa,M,Egypt,True,32,25,3,1,1,1,0,3,0,0,0,1,6,0,0,2,2,0,0,0,1,0,0,0,0,8,0,0,51,48,7.0,11,0,0,Pyramids,1.0,0.0-1.0,10824261
Ahmed Fathi,D,Egypt,True,26,22,5,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,44,32,6.8,4,0,0,Pyramids,1.0,0.0-1.0,10824261
Fagrie Lakay,F,South Africa,True,10,8,1,0,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,20,14,6.5,4,0,0,Pyramids,1.0,0.0-1.0,10824261
Dodo El Gabas,F,Egypt,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,1,0,0,Pyramids,1.0,0.0-1.0,10824261
Sherif Ekramy,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Pyramids,1.0,0.0-1.0,10824261
Karim Hafez,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Pyramids,1.0,0.0-1.0,10824261
