Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Amr Hossam,G,Egypt,False,25,15,16,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,90,30,6.6,10,0,0,Aswan,0.0,0.0-1.0,10769878
Mido Mostafa,D,Egypt,False,17,14,3,1,1,2,3,3,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,90,41,7.3,7,0,0,Aswan,0.0,0.0-1.0,10769878
Ahmed Castelo,D,Egypt,False,21,13,10,3,1,1,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,90,30,6.6,10,0,0,Aswan,0.0,0.0-1.0,10769878
Islam Salah,D,Egypt,False,16,11,2,1,0,3,1,5,0,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,90,25,6.6,5,0,0,Aswan,0.0,0.0-1.0,10769878
Ahmed Dahroug,D,Egypt,False,40,26,15,6,0,0,1,4,0,0,0,4,2,0,0,0,2,2,1,2,0,0,0,0,0,3,0,0,90,62,7.2,22,0,0,Aswan,0.0,0.0-1.0,10769878
Ali Fathi,D,Egypt,False,28,18,8,3,5,2,1,4,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,90,41,6.5,15,0,0,Aswan,0.0,0.0-1.0,10769878
Ahmed Belhadji,M,Morocco,False,14,8,3,0,2,1,0,3,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,73,28,6.4,13,0,0,Aswan,0.0,0.0-1.0,10769878
Mostafa Abdel Rasoul,M,Egypt,False,13,9,1,0,0,3,2,6,0,1,0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,5,0,0,88,21,6.6,6,0,0,Aswan,0.0,0.0-1.0,10769878
Ahmed Khaled,M,Egypt,False,29,19,3,1,1,1,0,5,1,0,0,0,3,0,0,2,1,2,0,1,2,0,0,0,1,5,0,0,84,44,6.7,16,0,0,Aswan,0.0,0.0-1.0,10769878
Mohamed Hamdy Zaki,F,Egypt,False,10,6,2,1,0,0,1,6,2,0,0,0,1,0,0,2,2,0,0,0,2,0,0,0,2,4,0,0,46,21,6.1,10,0,0,Aswan,0.0,0.0-1.0,10769878
Malick Evouna,M,Gabon,False,15,11,0,0,0,5,1,9,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,90,22,6.4,7,0,0,Aswan,0.0,0.0-1.0,10769878
Gedo,F,Egypt,True,9,4,2,1,0,1,3,1,0,1,0,2,3,0,0,1,0,1,0,0,0,1,0,0,0,7,0,0,44,22,7.3,8,0,0,Aswan,0.0,0.0-1.0,10769878
