Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Amr Hossam,G,Egypt,False,23,7,22,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,90,30,7.3,16,0,0,Aswan,2.0,2.0-0.0,10824310
Mido Mostafa,D,Egypt,False,43,31,10,3,2,1,0,2,3,0,1,4,2,0,0,2,0,1,0,0,0,0,0,0,3,6,0,0,90,75,7.6,19,0,0,Aswan,2.0,2.0-0.0,10824310
Ahmed Castelo,D,Egypt,False,36,19,12,5,2,0,6,0,0,0,1,2,3,0,0,1,1,0,0,0,0,0,0,0,0,10,0,0,90,50,7.6,20,0,0,Aswan,2.0,2.0-0.0,10824310
Mohamed Atwa,D,Egypt,False,31,15,9,2,1,2,1,3,0,0,2,4,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,90,45,7.4,17,0,0,Aswan,2.0,2.0-0.0,10824310
Ali Fathi,D,Egypt,False,31,20,10,5,3,1,2,7,2,0,1,0,2,0,0,1,2,2,0,0,2,0,0,0,2,5,0,0,90,61,7.0,22,0,0,Aswan,2.0,2.0-0.0,10824310
Ahmed Khaled,M,Egypt,False,34,26,4,1,0,2,1,6,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,2,0,0,84,44,6.3,11,0,0,Aswan,2.0,2.0-0.0,10824310
Raphael Ayagwa,M,Nigeria,False,35,25,6,1,0,3,4,7,1,0,1,2,2,0,0,0,3,0,0,1,0,0,0,0,1,7,0,0,90,44,6.8,10,0,0,Aswan,2.0,2.0-0.0,10824310
Gedo,F,Egypt,False,16,10,2,1,0,2,3,4,1,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,6,0,0,66,32,6.8,11,0,0,Aswan,2.0,2.0-0.0,10824310
Ahmed Belhadji,M,Morocco,False,47,39,5,3,13,1,1,8,4,0,0,1,0,0,0,4,4,5,0,0,1,2,0,1,4,7,0,0,90,77,8.4,19,0,0,Aswan,2.0,2.0-0.0,10824310
Mohamed Hamdy Zaki,F,Egypt,False,34,16,3,0,2,8,2,9,1,3,0,0,0,1,0,1,0,2,0,0,1,1,2,0,1,4,0,0,90,47,7.2,25,0,0,Aswan,2.0,2.0-0.0,10824310
Dilson,F,Angola,False,26,15,2,2,2,7,8,11,0,3,0,1,0,1,0,2,3,3,0,0,1,1,2,1,0,10,0,0,90,46,8.5,19,0,0,Aswan,2.0,2.0-0.0,10824310
Abdul Aziz Mousa,M,Egypt,True,12,5,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24,14,6.5,7,0,0,Aswan,2.0,2.0-0.0,10824310
Islam Salah,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,Aswan,2.0,2.0-0.0,10824310
Mahmoud Salah,F,Egypt,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,Aswan,2.0,2.0-0.0,10824310
Khaled Walid,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Aswan,2.0,2.0-0.0,10824310
Ahmed Dahroug,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Aswan,2.0,2.0-0.0,10824310
Islam Gamal,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Aswan,2.0,2.0-0.0,10824310
Ahmed Belya,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Aswan,2.0,2.0-0.0,10824310
Malick Evouna,M,Gabon,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Aswan,2.0,2.0-0.0,10824310
Bai Kamara,M,Netherlands,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Aswan,2.0,2.0-0.0,10824310
Abdel Aziz El Balouti,G,Egypt,False,20,10,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,90,28,6.6,10,0,0,ENPPI,0.0,2.0-0.0,10824310
Ahmed Sebiha,D,Egypt,False,38,27,7,2,0,2,3,7,0,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,3,0,0,90,48,5.9,12,0,0,ENPPI,0.0,2.0-0.0,10824310
Ahmed Kalosha,D,Egypt,False,50,33,19,9,1,3,6,4,0,1,2,1,2,0,0,1,1,1,0,0,0,1,0,0,0,9,0,0,90,68,7.2,19,0,0,ENPPI,0.0,2.0-0.0,10824310
Mohamed Hamed,D,Egypt,False,19,11,8,2,0,2,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,46,23,6.1,10,0,0,ENPPI,0.0,2.0-0.0,10824310
