Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mahdi Soliman,G,Egypt,False,18,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,26,6.2,6,0,0,Al-Ittihad,0.0,0.0-2.0,10824373
Hisham Salah,D,Egypt,False,18,16,2,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46,31,6.5,8,0,0,Al-Ittihad,0.0,0.0-2.0,10824373
Mohammed Saleh,D,Palestine,False,65,54,14,8,0,1,0,2,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,90,77,7.0,11,0,0,Al-Ittihad,0.0,0.0-2.0,10824373
Khaled Sobhi,D,Egypt,False,51,45,5,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,90,58,6.5,8,0,0,Al-Ittihad,0.0,0.0-2.0,10824373
Sabri Raheel,D,Egypt,False,42,35,2,0,11,0,1,3,3,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,3,0,0,90,72,6.9,20,0,0,Al-Ittihad,0.0,0.0-2.0,10824373
Ibrahim Hassan,M,Egypt,False,27,22,3,2,1,1,1,4,1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,62,40,6.5,8,0,0,Al-Ittihad,0.0,0.0-2.0,10824373
Salifu Moro,M,Ghana,False,20,19,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,46,25,6.8,1,0,0,Al-Ittihad,0.0,0.0-2.0,10824373
Marwan Attia,M,Egypt,False,69,64,8,7,7,0,0,5,3,4,0,1,1,0,0,1,1,3,0,1,2,1,1,0,3,4,0,0,90,94,7.9,12,0,0,Al-Ittihad,0.0,0.0-2.0,10824373
Fawzi El Henawy,M,Egypt,False,16,13,0,0,4,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,62,24,6.7,8,0,0,Al-Ittihad,0.0,0.0-2.0,10824373
Austin Amutu,F,Nigeria,False,6,6,0,0,0,2,2,7,1,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,1,2,0,0,90,14,6.2,6,0,0,Al-Ittihad,0.0,0.0-2.0,10824373
