Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mohamed Awad,G,Egypt,False,29,14,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,39,7.2,16,0,0,Zamalek,2.0,2.0-0.0,10769884
Mohamed Abdelghani,D,Egypt,False,41,33,6,2,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,90,59,7.8,11,0,0,Zamalek,2.0,2.0-0.0,10769884
Mahmoud Hamdi,D,Egypt,False,18,12,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,20,6.6,6,0,0,Zamalek,2.0,2.0-0.0,10769884
Hossam Abdelmaguid,D,Egypt,False,38,30,7,4,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,47,7.1,9,0,0,Zamalek,2.0,2.0-0.0,10769884
Ahmed Fatouh,D,Egypt,False,47,29,16,6,1,1,0,2,1,0,0,5,2,0,0,2,0,1,0,0,0,0,0,0,1,4,0,0,90,78,7.4,23,0,0,Zamalek,2.0,2.0-0.0,10769884
Omar Gaber,M,Egypt,False,30,22,3,1,1,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,60,40,6.9,10,0,0,Zamalek,2.0,2.0-0.0,10769884
Mohamed Ashraf Roqa,M,Egypt,False,40,30,13,9,0,0,0,1,0,0,1,2,2,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,90,53,7.3,11,0,0,Zamalek,2.0,2.0-0.0,10769884
Zakaria El Wardi,M,Morocco,False,20,15,2,2,1,0,0,5,0,1,0,0,3,0,0,1,1,0,0,2,2,0,0,0,0,4,0,0,60,31,6.3,8,0,0,Zamalek,2.0,2.0-0.0,10769884
Sayed Abdallah,M,Egypt,False,17,14,1,0,3,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,46,25,6.8,7,0,0,Zamalek,2.0,2.0-0.0,10769884
Seifeddine Jaziri,F,Tunisia,False,15,11,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3,0,0,78,25,6.7,9,0,0,Zamalek,2.0,2.0-0.0,10769884
Zizo,M,Egypt,False,22,20,1,1,10,1,0,8,2,0,0,0,0,0,0,3,3,2,0,0,2,0,0,0,2,3,0,0,90,42,6.7,16,0,0,Zamalek,2.0,2.0-0.0,10769884
Hamza Mathlouthi,D,Tunisia,True,30,18,10,2,2,1,1,4,1,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,1,3,0,0,60,49,6.6,18,0,0,Zamalek,2.0,2.0-0.0,10769884
