Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Essam Tharwat,G,Egypt,False,18,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,90,28,6.8,4,0,0,Al-Masry,0.0,0.0-1.0,11398197
Karim El Eraki,D,Egypt,False,33,27,7,3,1,0,0,4,1,0,1,2,4,0,0,2,1,0,0,3,0,0,0,0,1,7,0,0,90,58,7.4,7,0,0,Al-Masry,0.0,0.0-1.0,11398197
Amr Moussa,D,Egypt,False,61,50,17,9,0,0,0,1,1,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,1,5,0,0,90,70,7.1,12,0,0,Al-Masry,0.0,0.0-1.0,11398197
Imadeddine Boubekeur,D,Algeria,False,39,30,3,1,0,2,3,6,0,1,0,3,1,0,0,1,2,0,0,2,0,1,0,0,0,5,0,0,90,50,6.7,9,0,0,Al-Masry,0.0,0.0-1.0,11398197
Amr Saadawy,D,Egypt,False,41,32,6,5,4,0,1,6,1,0,0,2,2,0,0,4,1,2,0,4,1,0,1,0,1,7,0,0,90,65,6.6,16,0,0,Al-Masry,0.0,0.0-1.0,11398197
Emeka Eze,M,Nigeria,False,16,13,1,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,46,25,6.7,5,0,0,Al-Masry,0.0,0.0-1.0,11398197
Ziad Kamal,M,Egypt,False,32,29,2,1,0,0,0,3,0,1,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,54,38,6.7,3,0,0,Al-Masry,0.0,0.0-1.0,11398197
Abderrahim Deghmoum,M,Algeria,False,20,20,1,1,1,0,0,2,2,1,0,0,1,0,0,1,0,2,0,0,1,1,0,0,2,3,0,0,46,31,6.9,4,0,0,Al-Masry,0.0,0.0-1.0,11398197
Ilyes Jelassi,M,Tunisia,False,60,45,13,8,6,0,0,7,4,0,0,0,2,0,0,1,0,3,0,2,3,0,0,0,4,5,0,0,90,81,6.9,28,0,0,Al-Masry,0.0,0.0-1.0,11398197
Ragab Omran,F,Egypt,False,29,19,5,1,3,0,1,4,4,2,0,0,4,0,0,1,0,0,0,0,1,0,1,0,4,7,0,0,77,51,6.8,19,0,0,Al-Masry,0.0,0.0-1.0,11398197
Franck Mbella Etouga,F,Cameroon,False,10,7,1,0,0,4,0,6,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,2,0,0,59,20,6.5,5,0,0,Al-Masry,0.0,0.0-1.0,11398197
Islam Abou-Salima,D,Egypt,True,22,18,4,2,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,44,26,6.7,4,0,0,Al-Masry,0.0,0.0-1.0,11398197
Marwan Hamdy,F,Egypt,True,7,6,0,0,0,1,1,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,44,19,6.8,4,0,0,Al-Masry,0.0,0.0-1.0,11398197
Hassan Ali,M,Egypt,True,24,20,3,2,0,0,0,5,3,0,0,0,1,0,0,4,1,0,0,2,1,1,0,0,3,7,0,0,36,37,6.7,7,0,0,Al-Masry,0.0,0.0-1.0,11398197
Abdo Yehia,F,Egypt,True,9,7,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,31,17,6.5,4,0,0,Al-Masry,0.0,0.0-1.0,11398197
Hossam Greisha,F,Egypt,True,10,7,2,2,0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,4,0,0,13,16,7.1,5,0,0,Al-Masry,0.0,0.0-1.0,11398197
Mahmoud Gad,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al-Masry,0.0,0.0-1.0,11398197
Ahmed Emad,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al-Masry,0.0,0.0-1.0,11398197
Hussein Sayed,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al-Masry,0.0,0.0-1.0,11398197
Islam Ateia,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al-Masry,0.0,0.0-1.0,11398197
El-Hani Soliman,G,Egypt,False,42,17,34,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,4,90,52,7.5,26,0,0,Smouha,1.0,0.0-1.0,11398197
Tariq Alaa,M,Egypt,False,19,16,2,1,0,0,0,6,0,0,0,1,3,0,0,0,4,0,0,2,0,0,0,0,0,3,0,0,90,40,6.6,4,0,0,Smouha,1.0,0.0-1.0,11398197
Mohamed El-Maghrabi,D,Egypt,False,21,18,3,1,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,29,6.8,3,0,0,Smouha,1.0,0.0-1.0,11398197
Ahmed Hakam,D,Egypt,False,25,22,6,4,0,0,4,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,90,35,7.2,5,0,0,Smouha,1.0,0.0-1.0,11398197
Sherif Reda,D,Egypt,False,16,12,6,3,0,0,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,69,29,7.1,8,0,0,Smouha,1.0,0.0-1.0,11398197
Halimo,M,Egypt,False,43,37,6,6,0,0,0,3,0,2,0,0,1,1,0,0,1,2,0,2,0,1,0,0,0,1,0,0,80,50,7.5,6,0,0,Smouha,1.0,0.0-1.0,11398197
Dokou Dodo,M,Benin,False,41,31,3,0,0,1,2,9,0,0,0,1,6,0,0,0,3,0,0,4,1,0,0,0,0,8,0,0,90,53,6.7,12,0,0,Smouha,1.0,0.0-1.0,11398197
Zeyad Tarek,M,Egypt,False,14,11,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,1,0,0,57,22,6.4,7,0,0,Smouha,1.0,0.0-1.0,11398197
Mostafa Saad,M,Egypt,False,34,24,4,2,4,1,0,5,8,2,0,0,4,0,0,2,1,2,0,0,1,0,1,0,8,12,0,0,80,58,7.7,16,0,0,Smouha,1.0,0.0-1.0,11398197
Hussein Faisal,M,Egypt,False,30,24,0,0,0,2,0,10,3,0,0,0,1,0,0,3,2,1,0,3,3,2,0,1,3,7,0,0,69,48,6.2,13,0,0,Smouha,1.0,0.0-1.0,11398197
Sodiq Awujoola,F,Nigeria,False,32,27,3,3,0,1,0,12,10,0,0,0,0,0,0,1,2,3,0,1,4,1,0,0,10,7,0,0,90,56,7.4,19,0,0,Smouha,1.0,0.0-1.0,11398197
Mohamed Saeed,F,Egypt,True,8,6,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,33,16,6.4,8,0,0,Smouha,1.0,0.0-1.0,11398197
Ahmed Gamal,D,Egypt,True,7,7,1,1,2,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,21,18,7.3,2,0,0,Smouha,1.0,0.0-1.0,11398197
Yehia Yasser,M,Egypt,True,6,5,0,0,1,0,0,3,2,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,21,14,6.7,4,0,0,Smouha,1.0,0.0-1.0,11398197
Abubakar Liday,M,Nigeria,True,2,2,0,0,0,0,0,4,1,1,0,0,0,0,0,1,3,0,0,0,1,0,1,0,1,2,0,0,10,7,6.4,2,0,0,Smouha,1.0,0.0-1.0,11398197
Ahmed Ali Amin,M,Egypt,True,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,6,6.3,2,0,0,Smouha,1.0,0.0-1.0,11398197
Hussein Taimor,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Smouha,1.0,0.0-1.0,11398197
Mohamed Nadi,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Smouha,1.0,0.0-1.0,11398197
Ahmed Shousha,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Smouha,1.0,0.0-1.0,11398197
Hossam Hassan,F,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Smouha,1.0,0.0-1.0,11398197
