Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mahmoud El Zanfaly,G,Egypt,False,4,4,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,45,8,5.8,0,0,0,National Bank,2.0,2.0-3.0,10824376
Osama Ibrahim,D,Egypt,False,67,50,13,7,10,1,5,2,0,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0,0,9,0,0,90,100,7.0,30,0,0,National Bank,2.0,2.0-3.0,10824376
Mahmoud El-Gazzar,D,Egypt,False,49,36,17,10,0,2,2,4,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,4,0,0,90,59,6.0,13,0,0,National Bank,2.0,2.0-3.0,10824376
Amir Medhat,D,Egypt,False,56,44,14,5,0,1,5,3,0,0,1,2,1,0,0,1,2,1,0,0,0,0,0,0,0,7,0,0,90,69,6.7,12,0,0,National Bank,2.0,2.0-3.0,10824376
Assem Salah,D,Egypt,False,28,18,5,1,3,1,3,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,46,53,6.5,15,0,0,National Bank,2.0,2.0-3.0,10824376
Mohamed Fathi,M,Egypt,False,43,30,6,4,0,0,3,5,0,0,0,1,2,0,0,0,1,0,0,1,3,0,0,0,0,5,0,0,56,53,6.2,18,0,0,National Bank,2.0,2.0-3.0,10824376
Eslam Gaber,M,Egypt,False,47,36,8,4,3,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,90,62,6.8,16,0,0,National Bank,2.0,2.0-3.0,10824376
Hamdy Alaa,M,Egypt,False,53,45,7,6,0,0,2,3,1,1,0,0,5,0,0,3,0,2,0,0,2,0,1,0,1,10,0,0,90,73,7.8,13,0,0,National Bank,2.0,2.0-3.0,10824376
Karim Bambo,F,Egypt,False,11,9,1,1,0,0,0,2,2,1,0,0,0,0,0,2,0,0,0,0,1,0,2,0,2,3,0,0,70,20,6.0,7,0,0,National Bank,2.0,2.0-3.0,10824376
Razak Cissé,F,Ivory Coast,False,11,8,0,0,0,1,0,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,46,21,6.3,8,0,0,National Bank,2.0,2.0-3.0,10824376
Osama Faisal,F,Egypt,False,22,18,1,0,1,4,1,8,3,0,0,0,1,0,0,1,1,1,0,0,2,2,1,0,3,5,0,0,90,35,6.6,10,0,0,National Bank,2.0,2.0-3.0,10824376
Ahmed Sobhi,G,Egypt,True,12,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45,20,7.3,1,0,0,National Bank,2.0,2.0-3.0,10824376
Issahaku Yakubu,D,Ghana,True,34,26,7,3,9,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,0,44,54,6.9,18,0,0,National Bank,2.0,2.0-3.0,10824376
Naser Mansi,F,Egypt,True,5,5,0,0,1,3,0,5,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,40,13,6.4,2,0,0,National Bank,2.0,2.0-3.0,10824376
Mohamed Helal,M,Egypt,True,23,18,2,1,6,0,0,1,0,1,0,0,1,1,0,2,0,1,0,0,1,2,0,0,0,3,0,0,34,39,7.5,12,0,0,National Bank,2.0,2.0-3.0,10824376
Mahmoud Kaoud,F,Egypt,True,11,5,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,2,0,0,1,2,1,0,0,1,0,0,20,15,7.6,7,0,0,National Bank,2.0,2.0-3.0,10824376
Ahmed El Aash,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,National Bank,2.0,2.0-3.0,10824376
Mahmoud Sayed,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,National Bank,2.0,2.0-3.0,10824376
Ahmed Tawfik,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,National Bank,2.0,2.0-3.0,10824376
Moussa Diawara,F,Guinea,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,National Bank,2.0,2.0-3.0,10824376
Abdel Aziz El Balouti,G,Egypt,False,26,12,25,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,90,39,7.6,14,0,0,ENPPI,3.0,2.0-3.0,10824376
Ahmed Sebiha,D,Egypt,False,25,15,9,3,0,0,2,4,0,0,0,1,3,0,0,1,3,0,0,1,0,0,0,0,0,6,0,0,90,36,6.4,11,0,0,ENPPI,3.0,2.0-3.0,10824376
Khaled Reda,D,Egypt,False,20,11,3,1,0,1,2,1,0,0,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,90,35,7.0,9,0,0,ENPPI,3.0,2.0-3.0,10824376
Ahmed Kalosha,D,Egypt,False,23,11,11,3,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,90,41,6.9,12,0,0,ENPPI,3.0,2.0-3.0,10824376
Ali Fawzi,M,Egypt,False,17,11,7,3,3,0,2,4,1,0,0,1,2,0,0,0,2,0,0,1,0,1,0,0,1,4,0,0,87,54,7.1,17,0,0,ENPPI,3.0,2.0-3.0,10824376
Mostafa Shakshak,M,Egypt,False,29,19,7,2,0,0,2,4,3,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,3,5,0,0,84,39,6.6,13,0,0,ENPPI,3.0,2.0-3.0,10824376
Ahmed Youssef,M,Egypt,False,25,19,4,2,0,1,0,6,0,0,0,0,3,0,0,2,2,2,0,2,1,1,0,1,0,5,0,0,90,35,6.9,8,0,0,ENPPI,3.0,2.0-3.0,10824376
Mohamed Hamdi,M,Egypt,False,26,20,5,2,0,0,0,1,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,90,47,6.6,17,0,0,ENPPI,3.0,2.0-3.0,10824376
Mohamed Abdel Aati,M,Egypt,False,23,17,3,1,0,1,0,8,3,0,0,1,1,1,0,2,1,0,0,1,2,1,0,0,3,3,0,0,69,37,6.8,14,0,0,ENPPI,3.0,2.0-3.0,10824376
Rafik Kabou,F,Tunisia,False,19,11,0,0,1,7,1,10,0,0,0,1,1,1,0,1,0,2,0,0,3,2,2,1,0,3,0,0,83,30,8.4,13,0,0,ENPPI,3.0,2.0-3.0,10824376
Youssef Labib,F,Egypt,False,8,2,0,0,0,9,3,14,2,1,0,0,0,1,0,1,3,0,0,0,1,1,0,0,2,5,0,0,69,22,6.8,12,0,0,ENPPI,3.0,2.0-3.0,10824376
