Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mohamed Awad,G,Egypt,False,19,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,31,7.2,2,0,0,Zamalek,4.0,4.0-0.0,10824313
Mohamed Abdelghani,D,Egypt,False,55,49,5,4,0,0,0,2,0,0,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,84,76,7.0,7,0,0,Zamalek,4.0,4.0-0.0,10824313
Mostafa El Zenary,D,Egypt,False,39,34,4,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,90,54,7.3,5,0,0,Zamalek,4.0,4.0-0.0,10824313
Hossam Abdelmaguid,D,Egypt,False,59,55,4,4,0,4,5,4,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,90,73,7.8,4,0,0,Zamalek,4.0,4.0-0.0,10824313
Ahmed Fatouh,D,Egypt,False,72,61,6,3,0,1,1,2,2,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,2,4,0,0,90,91,7.6,15,0,0,Zamalek,4.0,4.0-0.0,10824313
Omar Gaber,M,Egypt,False,33,27,0,0,0,0,0,5,1,0,0,1,3,0,0,0,3,0,0,1,0,0,0,0,1,3,0,0,65,39,6.6,7,0,0,Zamalek,4.0,4.0-0.0,10824313
Mohamed Ashraf Roqa,M,Egypt,False,40,38,6,5,0,1,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,46,46,6.9,2,0,0,Zamalek,4.0,4.0-0.0,10824313
Emam Ashour,M,Egypt,False,83,74,12,8,0,1,0,5,3,2,0,0,5,0,0,1,0,4,0,0,2,0,0,1,3,7,0,0,90,102,7.9,15,0,0,Zamalek,4.0,4.0-0.0,10824313
Youssef Osama Nabih,M,Egypt,False,24,21,1,1,2,2,1,5,1,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,65,35,7.1,8,0,0,Zamalek,4.0,4.0-0.0,10824313
Zizo,M,Egypt,False,60,55,4,4,5,0,0,4,3,0,0,0,0,2,0,2,0,6,0,0,1,3,0,1,3,2,0,0,90,81,8.7,15,0,0,Zamalek,4.0,4.0-0.0,10824313
Seifeddine Jaziri,F,Tunisia,False,9,8,1,0,0,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,46,18,6.3,7,0,0,Zamalek,4.0,4.0-0.0,10824313
Nabil Donga,M,Egypt,True,27,23,1,0,0,0,0,1,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,44,35,6.9,6,0,0,Zamalek,4.0,4.0-0.0,10824313
Samson Akinyoola,F,Benin,True,11,8,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,2,0,0,44,17,6.5,3,0,0,Zamalek,4.0,4.0-0.0,10824313
Amr El Sisi,M,Egypt,True,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,14,6.8,1,0,0,Zamalek,4.0,4.0-0.0,10824313
Shikabala,M,Egypt,True,14,12,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,20,7.4,5,0,0,Zamalek,4.0,4.0-0.0,10824313
Sayed Abdallah,M,Egypt,True,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0,0,0,Zamalek,4.0,4.0-0.0,10824313
Mohamed Sobhi,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Zamalek,4.0,4.0-0.0,10824313
Hamza Mathlouthi,D,Tunisia,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Zamalek,4.0,4.0-0.0,10824313
Youssef Obama,F,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Zamalek,4.0,4.0-0.0,10824313
Youssef Hassan,F,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Zamalek,4.0,4.0-0.0,10824313
