Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mahmoud Abou El-Saoud,G,Egypt,False,12,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,21,6.5,7,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Omar Fayed,D,Egypt,False,33,23,12,5,2,2,2,2,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,90,47,7.2,12,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Farouck Kabore,D,Burkina Faso,False,33,24,13,6,0,0,4,4,0,1,1,0,3,0,0,0,1,0,0,1,2,1,0,0,0,7,0,0,90,49,6.9,12,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Ahmed Alaa Eldin,D,Egypt,False,40,27,14,5,2,2,0,2,1,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,2,0,0,90,52,6.6,16,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Luis Hinestroza,M,Colombia,False,15,11,5,2,8,1,0,3,0,0,0,0,2,0,0,0,2,5,0,0,0,2,0,0,0,2,0,0,75,31,7.1,11,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Ahmed El Shimi,M,Egypt,False,27,22,2,1,2,0,1,1,0,1,1,0,2,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,45,36,6.9,8,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Ahmed Fawzi,M,Egypt,False,31,25,4,1,0,1,1,3,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,4,0,0,87,42,6.5,10,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Joseph Ochaya,M,Uganda,False,22,19,2,2,4,0,1,2,2,0,0,2,0,1,0,0,1,2,0,0,0,1,1,0,2,2,0,0,90,48,7.7,13,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Mamadou Niass,F,Mauritania,False,8,7,0,0,2,2,1,8,1,1,0,0,0,0,0,1,2,0,0,0,3,0,0,0,1,2,0,0,45,20,6.4,7,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
John Okoli,F,Nigeria,False,13,9,0,0,1,1,0,5,2,3,0,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,90,31,6.2,13,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Ahmed Atef,M,Egypt,False,23,15,4,2,2,1,2,8,3,0,0,0,2,0,0,3,1,2,0,5,0,1,0,0,3,8,0,0,89,45,7.0,13,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Mohamed Magli,M,Egypt,True,12,10,2,1,0,0,0,4,1,0,0,0,5,0,0,2,2,0,0,1,1,0,0,0,1,8,0,0,45,21,7.0,3,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Fady Farid,F,Egypt,True,17,12,3,3,1,4,3,5,1,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,5,0,0,45,30,7.8,9,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Abdelrahman Khaled Gebna,M,Egypt,True,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,15,7,6.8,1,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Mohamed Shawky Gharib,D,Egypt,True,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0,3,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Mohamed Salem,F,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Ahmed El Arabi,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Amir Abed,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Louay Wael,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Mohamed Hozian,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al-Mokawloon,1.0,1.0-1.0,11239642
Mohamed Abou Gabal,G,Egypt,False,50,44,16,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,90,68,8.3,7,0,0,National Bank,1.0,1.0-1.0,11239642
Mahmoud Kaoud,F,Egypt,False,44,40,7,5,2,2,1,4,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,90,68,6.7,14,0,0,National Bank,1.0,1.0-1.0,11239642
Mahmoud El-Gazzar,D,Egypt,False,56,48,11,6,0,2,2,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,84,65,6.5,8,0,0,National Bank,1.0,1.0-1.0,11239642
Saidou Simpore,D,Burkina Faso,False,80,65,15,5,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,90,88,6.8,15,0,0,National Bank,1.0,1.0-1.0,11239642
