Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Abdelrahman Samir,G,Egypt,False,34,18,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,90,48,7.3,17,0,0,ENPPI,1.0,1.0-0.0,11398192
Ahmed Kalosha,D,Egypt,False,33,25,8,4,0,2,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90,36,6.8,8,0,0,ENPPI,1.0,1.0-0.0,11398192
Ahmed Sebiha,D,Egypt,False,34,21,11,7,0,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,90,44,7.0,15,0,0,ENPPI,1.0,1.0-0.0,11398192
Mohamed Hamed,D,Egypt,False,36,27,9,2,0,2,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,90,45,7.0,9,0,0,ENPPI,1.0,1.0-0.0,11398192
Mostafa Shakshak,M,Egypt,False,15,13,2,1,2,0,0,2,0,0,0,2,2,0,0,2,1,0,0,0,1,0,0,0,0,4,0,0,90,42,7.0,10,0,0,ENPPI,1.0,1.0-0.0,11398192
Ahmed El Agouz,M,Egypt,False,39,32,3,1,0,1,1,7,1,1,1,2,1,1,0,1,1,1,0,4,0,1,0,0,1,3,0,0,90,49,7.2,8,0,0,ENPPI,1.0,1.0-0.0,11398192
Ahmed Youssef,M,Egypt,False,27,20,2,0,0,2,0,6,1,0,0,1,4,0,0,1,3,0,0,1,0,0,0,0,1,6,0,0,90,34,6.9,7,0,0,ENPPI,1.0,1.0-0.0,11398192
Marwan Dawoud,M,Egypt,False,28,16,5,3,4,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,90,54,6.6,20,0,0,ENPPI,1.0,1.0-0.0,11398192
Rafik Kabou,F,Tunisia,False,11,7,1,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,72,20,6.4,9,0,0,ENPPI,1.0,1.0-0.0,11398192
Ahmed Amin Oufa,F,Egypt,False,22,14,4,2,1,2,3,11,3,1,0,1,4,0,0,5,3,1,0,1,5,0,1,0,3,14,0,0,90,54,7.0,20,0,0,ENPPI,1.0,1.0-0.0,11398192
Ahmed Nader Hawash,F,Egypt,False,14,11,1,0,0,1,2,9,4,0,0,0,0,0,0,2,2,1,0,0,2,0,1,1,4,4,0,0,67,24,6.3,10,0,0,ENPPI,1.0,1.0-0.0,11398192
Mohamed Hamdi,M,Egypt,True,8,7,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,23,14,6.8,4,0,0,ENPPI,1.0,1.0-0.0,11398192
Mody Naser,M,Egypt,True,3,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18,5,6.4,1,0,0,ENPPI,1.0,1.0-0.0,11398192
Reda Sayed,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ENPPI,1.0,1.0-0.0,11398192
Khaled Reda,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ENPPI,1.0,1.0-0.0,11398192
Fathi El Sayed,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ENPPI,1.0,1.0-0.0,11398192
Ahmed Gamal,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ENPPI,1.0,1.0-0.0,11398192
Dejan Meleg,M,Serbia,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ENPPI,1.0,1.0-0.0,11398192
