Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mohamed Fawzi,G,Egypt,False,33,8,33,8,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,2,90,45,7.4,25,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Islam Abdallah,D,Egypt,False,18,12,1,0,0,2,2,5,2,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,2,6,0,0,90,40,7.2,12,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Ibrahim El Kadi,D,Egypt,False,27,19,11,5,0,2,5,4,1,0,0,3,2,1,0,0,1,0,0,1,0,1,0,0,1,8,0,0,90,40,8.0,8,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Mahmoud Ben Wali,D,Libya,False,25,18,4,2,0,0,1,2,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,90,37,7.2,8,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Ahmed Shedid Kenawi,D,Egypt,False,33,28,2,1,4,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,76,49,7.1,9,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Mostafa Gamal,M,Egypt,False,35,23,4,1,0,3,4,7,3,0,0,1,2,0,0,1,0,0,0,0,3,0,0,0,3,9,0,0,90,51,6.7,16,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Ahmed Ayman,D,Egypt,False,28,16,3,1,4,2,1,7,2,0,0,1,1,0,0,0,2,1,0,1,1,0,0,0,2,3,0,0,89,60,6.6,22,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Islam Gamal,M,Egypt,False,36,26,1,0,0,1,0,5,0,1,0,0,2,0,0,1,2,0,0,1,1,0,0,0,0,3,0,0,68,46,6.5,13,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Mostafa Ziko,M,Egypt,False,40,25,6,2,1,3,1,12,5,1,0,0,5,0,0,2,6,1,0,0,1,1,0,0,5,9,0,0,90,65,6.8,24,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Ahmed Fathi Hamza,M,Egypt,False,34,26,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,0,46,39,6.7,9,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Wagih Abdel Hakim,F,Egypt,False,11,5,1,1,0,5,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,76,18,6.7,9,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Gharib Yasser,M,Egypt,True,11,9,1,1,0,1,1,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,44,20,6.9,2,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Ahmed Kasem,M,Egypt,True,4,2,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22,7,6.2,3,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Mohamed Reda,D,Egypt,True,4,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,5,6.5,3,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Ahmed Dawooda,M,Egypt,True,2,2,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,14,4,6.6,0,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Mohamed Ahmed Kamel,D,Egypt,True,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0.0,0,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Ahmed El Saadani,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Momen Awad,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Ramzi Khaled,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Kingsley Fidelis Kuku,F,Nigeria,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Haras El Hedoud,1.0,1.0-0.0,11301260
Amr Hossam,G,Egypt,False,23,16,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,30,6.6,7,0,0,Aswan,0.0,1.0-0.0,11301260
Mido Mostafa,D,Egypt,False,44,33,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,76,56,6.6,13,0,0,Aswan,0.0,1.0-0.0,11301260
Ahmed Castelo,D,Egypt,False,41,31,11,5,0,3,3,7,1,0,0,1,2,0,0,3,2,0,0,1,0,0,0,0,1,8,0,0,90,56,6.6,12,0,0,Aswan,0.0,1.0-0.0,11301260
Islam Gamal,D,Egypt,False,48,32,6,1,0,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,90,52,6.5,16,0,0,Aswan,0.0,1.0-0.0,11301260
Ali Fathi,D,Egypt,False,33,19,4,1,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,57,47,6.3,18,0,0,Aswan,0.0,1.0-0.0,11301260
Belal El Sayed,M,Egypt,False,58,47,4,2,8,2,1,4,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,4,0,0,90,77,7.1,19,0,0,Aswan,0.0,1.0-0.0,11301260
Emad Fathy,M,Egypt,False,19,15,1,1,0,1,0,5,2,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,2,3,0,0,57,31,6.4,9,0,0,Aswan,0.0,1.0-0.0,11301260
Mostafa Abdel Rasoul,M,Egypt,False,29,23,3,1,0,1,3,4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,5,0,0,80,34,6.5,8,0,0,Aswan,0.0,1.0-0.0,11301260
Hossam Arafat,M,Egypt,False,33,27,1,1,0,3,0,6,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,57,38,6.6,7,0,0,Aswan,0.0,1.0-0.0,11301260
Dilson,F,Angola,False,13,8,1,1,0,5,6,12,3,2,0,0,1,0,0,4,3,0,0,2,0,2,0,0,3,12,0,0,90,35,7.2,12,0,0,Aswan,0.0,1.0-0.0,11301260
Ahmed Khaled,M,Egypt,False,45,33,0,0,13,4,1,8,2,0,0,0,4,0,0,2,0,6,0,0,2,0,0,0,2,7,0,0,90,76,7.6,27,0,0,Aswan,0.0,1.0-0.0,11301260
Ahmed Dahroug,D,Egypt,True,37,31,8,3,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,33,42,6.8,8,0,0,Aswan,0.0,1.0-0.0,11301260
Mohamed Morsi,M,Egypt,True,24,15,3,0,5,1,0,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,0,0,33,36,6.6,15,0,0,Aswan,0.0,1.0-0.0,11301260
Mahmoud Fahmy,F,Egypt,True,13,9,2,1,0,2,1,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,33,18,6.7,6,0,0,Aswan,0.0,1.0-0.0,11301260
Omar Saoudi,F,Egypt,True,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,6.7,0,0,0,Aswan,0.0,1.0-0.0,11301260
Ahmed Ashraf Ahmed,M,Egypt,True,19,16,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,10,21,6.8,3,0,0,Aswan,0.0,1.0-0.0,11301260
Khaled Walid,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Aswan,0.0,1.0-0.0,11301260
Amin Mohamed Amin,D,none,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Aswan,0.0,1.0-0.0,11301260
Ahmed Belya,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Aswan,0.0,1.0-0.0,11301260
Mostafa Anany,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Aswan,0.0,1.0-0.0,11301260
