Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mohamed El-Shenawy,G,Egypt,False,16,13,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,90,30,7.1,3,0,0,Al Ahly,1.0,1.0-1.0,10967890
Mohamed Hany,D,Egypt,False,56,53,5,3,4,2,0,3,1,0,1,0,3,0,0,2,0,0,0,0,1,0,1,0,1,6,0,0,90,79,7.4,8,0,0,Al Ahly,1.0,1.0-1.0,10967890
Yasser Ibrahim,D,Egypt,False,57,54,4,4,0,3,4,3,0,0,0,1,3,0,0,3,0,1,0,0,0,0,0,0,0,9,0,0,90,70,7.3,4,0,0,Al Ahly,1.0,1.0-1.0,10967890
Rami Rabia,D,Egypt,False,64,57,11,7,0,3,5,5,2,0,0,2,1,0,0,2,1,1,0,1,0,0,0,0,2,9,0,0,90,76,7.2,8,0,0,Al Ahly,1.0,1.0-1.0,10967890
Mohamed Ashraf,D,Egypt,False,21,14,0,0,3,2,1,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,46,35,6.6,11,0,0,Al Ahly,1.0,1.0-1.0,10967890
Marwan Attia,M,Egypt,False,29,17,3,0,0,1,0,4,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,3,0,0,46,43,6.4,15,0,0,Al Ahly,1.0,1.0-1.0,10967890
Hamdi Fathi,M,Egypt,False,79,68,4,2,1,2,6,5,1,0,0,1,1,0,0,5,3,1,0,0,0,0,0,0,1,12,0,0,90,101,7.1,17,0,0,Al Ahly,1.0,1.0-1.0,10967890
Percy Tau,M,South Africa,False,27,22,0,0,1,2,1,5,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,46,41,6.4,10,0,0,Al Ahly,1.0,1.0-1.0,10967890
Ahmed Kendouci,M,Algeria,False,53,43,5,2,3,1,0,6,4,2,0,0,1,0,0,0,2,1,0,1,2,0,1,0,4,5,0,0,90,70,7.0,16,0,0,Al Ahly,1.0,1.0-1.0,10967890
Taher Mohamed,M,Egypt,False,39,32,3,2,7,0,0,6,3,0,0,0,1,0,0,1,1,1,0,1,2,0,2,0,3,3,0,0,66,60,6.4,20,0,0,Al Ahly,1.0,1.0-1.0,10967890
Kahraba,F,Egypt,False,21,14,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,1,1,0,0,1,0,0,86,34,7.3,13,0,0,Al Ahly,1.0,1.0-1.0,10967890
Ali Maâloul,D,Tunisia,True,36,29,4,2,5,2,0,4,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,44,53,6.7,15,0,0,Al Ahly,1.0,1.0-1.0,10967890
Aliou Dieng,M,Mali,True,45,37,2,0,0,0,2,2,1,1,0,1,2,0,0,1,0,1,0,2,0,0,0,0,1,6,0,0,44,52,6.8,8,0,0,Al Ahly,1.0,1.0-1.0,10967890
Mohamed Sherif,F,Egypt,True,20,18,0,0,0,1,1,4,1,2,0,0,0,0,0,1,0,1,0,0,3,2,0,0,1,3,0,0,44,36,6.7,10,0,0,Al Ahly,1.0,1.0-1.0,10967890
Mohamed Magdy Afsha,M,Egypt,True,31,27,2,1,1,0,0,3,1,0,0,0,0,0,0,2,1,3,0,1,0,1,0,0,1,2,0,0,24,37,7.1,5,0,0,Al Ahly,1.0,1.0-1.0,10967890
Shady Hussein,F,Egypt,True,8,7,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,11,0.0,3,0,0,Al Ahly,1.0,1.0-1.0,10967890
Ali Lotfi,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al Ahly,1.0,1.0-1.0,10967890
Mohamed Abdelmonem,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al Ahly,1.0,1.0-1.0,10967890
Ahmed Nabil Koka,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al Ahly,1.0,1.0-1.0,10967890
Rafaat Khalil,F,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Al Ahly,1.0,1.0-1.0,10967890
Emad El-Sayed,G,Egypt,False,30,7,29,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,90,42,6.8,23,0,0,El Dakhlya,1.0,1.0-1.0,10967890
