Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Ahmed Adel,G,Egypt,False,15,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,90,29,7.0,1,0,0,Ismaily,0.0,0.0-1.0,11301253
Karim Arafat,D,Egypt,False,43,33,6,2,5,1,2,4,0,0,0,0,1,0,0,2,2,2,0,1,0,0,0,0,0,5,0,0,90,63,6.8,18,0,0,Ismaily,0.0,0.0-1.0,11301253
Baher El Mohamady,D,Egypt,False,52,46,10,8,0,2,1,6,0,0,0,1,2,0,0,2,1,0,0,2,1,1,0,0,0,5,0,0,90,68,6.9,7,0,0,Ismaily,0.0,0.0-1.0,11301253
Mohamed Hashem,D,Egypt,False,46,43,7,5,0,2,3,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,88,56,6.6,3,0,0,Ismaily,0.0,0.0-1.0,11301253
Mohamed Desouki,D,Egypt,False,41,33,4,1,3,2,1,6,1,0,0,0,1,0,0,0,3,2,0,1,1,0,1,0,1,3,0,0,90,59,6.6,11,0,0,Ismaily,0.0,0.0-1.0,11301253
Mohamed Hassan,M,Egypt,False,23,17,3,0,1,0,1,2,2,1,0,3,3,0,0,2,0,1,0,0,0,0,0,0,2,6,0,0,60,39,7.2,10,0,0,Ismaily,0.0,0.0-1.0,11301253
Serge Aka,M,Ivory Coast,False,60,50,11,7,1,1,0,4,2,0,1,2,2,0,0,1,2,0,0,2,0,1,0,0,2,5,0,0,90,74,7.9,10,0,0,Ismaily,0.0,0.0-1.0,11301253
Yaw Annor,F,Togo,False,18,11,1,1,0,0,0,1,3,1,0,0,2,0,0,3,0,1,0,0,1,0,0,0,3,8,0,0,60,30,7.3,9,0,0,Ismaily,0.0,0.0-1.0,11301253
Ahmed Madbouli,M,Egypt,False,39,33,3,3,3,1,0,3,3,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,4,0,0,79,52,6.9,12,0,0,Ismaily,0.0,0.0-1.0,11301253
Mohamed El Shamy,F,Egypt,False,34,25,2,2,0,0,1,5,3,1,0,0,1,0,0,1,0,3,0,0,3,0,1,0,3,4,0,0,90,55,6.6,22,0,0,Ismaily,0.0,0.0-1.0,11301253
