Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mahmoud Abou El-Saoud,G,Egypt,False,26,18,18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,33,6.2,8,0,0,Al-Mokawloon,1.0,1.0-1.0,10769880
Omar Fayed,D,Egypt,False,40,32,8,5,1,0,0,4,0,0,0,2,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,63,52,6.4,11,0,0,Al-Mokawloon,1.0,1.0-1.0,10769880
Farouck Kabore,D,Burkina Faso,False,34,25,7,4,0,0,2,1,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,90,42,7.0,9,0,0,Al-Mokawloon,1.0,1.0-1.0,10769880
Ahmed Alaa Eldin,D,Egypt,False,54,39,22,10,1,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,90,61,6.6,18,0,0,Al-Mokawloon,1.0,1.0-1.0,10769880
Amir Abed,D,Egypt,False,37,32,7,4,7,0,0,1,1,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,90,65,7.5,13,0,0,Al-Mokawloon,1.0,1.0-1.0,10769880
Ahmed El Shimi,M,Egypt,False,42,33,7,4,1,0,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,90,54,6.6,13,0,0,Al-Mokawloon,1.0,1.0-1.0,10769880
Omar Fathi,M,Egypt,False,22,16,4,3,2,0,0,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,63,30,7.1,7,0,0,Al-Mokawloon,1.0,1.0-1.0,10769880
Joseph Ochaya,M,Uganda,False,31,24,3,2,7,0,0,4,3,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,90,64,6.4,25,0,0,Al-Mokawloon,1.0,1.0-1.0,10769880
Luis Hinestroza,M,Colombia,False,25,21,1,0,3,1,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,63,35,6.7,11,0,0,Al-Mokawloon,1.0,1.0-1.0,10769880
Fady Farid,F,Egypt,False,15,10,0,0,0,3,5,6,1,1,0,1,1,1,0,0,3,1,0,0,0,1,1,0,1,6,0,0,74,27,7.4,9,0,0,Al-Mokawloon,1.0,1.0-1.0,10769880
