Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mohamed Koko,G,Egypt,False,23,15,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,90,27,6.5,8,0,0,Ismaily,3.0,3.0-1.0,11180556
Essam Sobhy,D,Egypt,False,42,28,9,2,4,1,3,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,90,65,6.6,20,0,0,Ismaily,3.0,3.0-1.0,11180556
Baher El Mohamady,D,Egypt,False,54,43,9,5,0,1,0,1,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,5,0,0,90,68,7.1,11,0,0,Ismaily,3.0,3.0-1.0,11180556
Mohamed Hashem,D,Egypt,False,47,42,10,7,0,0,3,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,90,57,7.2,6,0,0,Ismaily,3.0,3.0-1.0,11180556
Mohamed Desouki,D,Egypt,False,41,32,5,3,3,2,1,4,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,90,67,7.1,14,0,0,Ismaily,3.0,3.0-1.0,11180556
Serge Aka,M,Ivory Coast,False,71,63,12,9,0,6,0,9,0,0,2,1,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,90,81,6.9,8,0,0,Ismaily,3.0,3.0-1.0,11180556
Abdel Rahman Magdi,M,Egypt,False,30,25,3,2,4,0,0,8,5,0,0,0,2,0,0,1,1,4,0,2,2,0,0,2,5,5,0,0,86,52,7.8,17,0,0,Ismaily,3.0,3.0-1.0,11180556
Mohamed Hassan,M,Egypt,False,31,28,7,6,2,0,1,4,2,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,2,4,0,0,90,49,6.7,10,0,0,Ismaily,3.0,3.0-1.0,11180556
Karim El Deeb,M,Egypt,False,36,29,4,2,0,1,0,5,3,1,0,0,1,0,0,0,1,1,0,0,2,1,0,0,3,3,0,0,79,52,6.7,12,0,0,Ismaily,3.0,3.0-1.0,11180556
Mohamed El Shamy,F,Egypt,False,18,13,0,0,0,1,1,9,5,0,0,2,0,0,0,0,2,1,0,2,1,0,0,0,5,2,0,0,69,37,6.0,15,0,0,Ismaily,3.0,3.0-1.0,11180556
Firas Chaouat,F,Tunisia,False,24,18,0,0,0,3,2,7,3,1,0,0,1,3,0,1,2,0,0,1,0,4,0,0,3,6,0,0,86,39,8.7,9,0,0,Ismaily,3.0,3.0-1.0,11180556
Mahmoud Shabrawy,F,Egypt,True,10,10,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21,19,6.3,5,0,0,Ismaily,3.0,3.0-1.0,11180556
Emad Hamdi,M,Egypt,True,6,5,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,6,6.4,1,0,0,Ismaily,3.0,3.0-1.0,11180556
Ahmed Madbouli,M,Egypt,True,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0.0,2,0,0,Ismaily,3.0,3.0-1.0,11180556
