Date,HomeTeam,AwayTeam,HomeScore,AwayScore,MatchState,MatchLink,MatchCode
24/01/15,El-Gaish,Al Ahly,1,3,FT,https://www.sofascore.com/talaea-el-gaish-al-ahly-fc/kNcslwr#6574610,6574610
02/12/14,Wadi Degla,Al-Mokawloon,1,0,FT,https://www.sofascore.com/wadi-degla-al-mokawloon/pXqstwr#6467838,6467838
02/12/14,Al-Ittihad,Damanhour,1,0,FT,https://www.sofascore.com/alaab-damanhour-al-ittihad-alexandria/Mdoseavb#6467836,6467836
02/12/14,ENPPI,El-Gaish,3,0,FT,https://www.sofascore.com/enppi-talaea-el-gaish/lwrsowr#6467840,6467840
03/12/14,El Gouna,Haras El Hedoud,0,1,FT,https://www.sofascore.com/haras-el-hedoud-el-gouna-fc/pwrsqwr#6467842,6467842
03/12/14,Petrojet,Smouha,1,0,FT,https://www.sofascore.com/petrojet-smouha/nwrsrwr#6467848,6467848
03/12/14,El-Makkasa,Al-Masry,3,2,FT,https://www.sofascore.com/al-masry-misr-el-makkasa/jwrskwr#6467846,6467846
03/12/14,El-Shorta,Al Nasr,1,0,FT,https://www.sofascore.com/al-nasr-cairo-ittihad-el-shorta/rXqsUrkb#6467844,6467844
04/12/14,El Raja,Pyramids,3,0,FT,https://www.sofascore.com/pyramids-fc-el-raja/LIdbscavb#6467850,6467850
04/12/14,Ismaily,Zamalek,0,0,FT,https://www.sofascore.com/zamalek-sc-ismaily/qXqstXq#6467852,6467852
01/06/15,Al Ahly,El Dakhlya,2,0,FT,https://www.sofascore.com/el-dakhlya-al-ahly-fc/kNcsrqy#6750455,6750455
07/12/14,Haras El Hedoud,Petrojet,0,0,FT,https://www.sofascore.com/petrojet-haras-el-hedoud/qwrsrwr#6501988,6501988
07/12/14,Al Nasr,Wadi Degla,1,1,FT,https://www.sofascore.com/al-nasr-cairo-wadi-degla/twrsUrkb#6501990,6501990
08/12/14,Damanhour,El Raja,2,0,FT,https://www.sofascore.com/alaab-damanhour-el-raja/LIdbseavb#6501992,6501992
08/12/14,Pyramids,Ismaily,1,2,FT,https://www.sofascore.com/pyramids-fc-ismaily/qXqscavb#6501994,6501994
08/12/14,Al-Masry,El Gouna,0,1,FT,https://www.sofascore.com/el-gouna-fc-al-masry/kwrspwr#6501996,6501996
08/12/14,El Dakhlya,ENPPI,0,1,FT,https://www.sofascore.com/el-dakhlya-enppi/owrsrqy#6501998,6501998
08/12/14,Al-Mokawloon,Al-Ittihad,1,1,FT,https://www.sofascore.com/al-mokawloon-al-ittihad-alexandria/MdospXq#6502000,6502000
09/12/14,El-Gaish,El-Shorta,3,1,FT,https://www.sofascore.com/talaea-el-gaish-ittihad-el-shorta/rXqslwr#6502002,6502002
09/12/14,Zamalek,El-Makkasa,3,1,FT,https://www.sofascore.com/misr-el-makkasa-zamalek-sc/tXqsjwr#6502004,6502004
11/12/14,Smouha,Al Ahly,1,3,FT,https://www.sofascore.com/smouha-al-ahly-fc/kNcsnwr#6502006,6502006
13/12/14,El Gouna,El-Makkasa,2,2,FT,https://www.sofascore.com/el-gouna-fc-misr-el-makkasa/jwrspwr#6502010,6502010
13/12/14,El-Shorta,El Dakhlya,4,1,FT,https://www.sofascore.com/el-dakhlya-ittihad-el-shorta/rXqsrqy#6502008,6502008
13/12/14,Al-Ittihad,Al Nasr,1,2,FT,https://www.sofascore.com/al-nasr-cairo-al-ittihad-alexandria/MdosUrkb#6502014,6502014
13/12/14,Ismaily,Damanhour,2,1,FT,https://www.sofascore.com/alaab-damanhour-ismaily/qXqseavb#6502012,6502012
13/12/14,Wadi Degla,El-Gaish,3,0,FT,https://www.sofascore.com/wadi-degla-talaea-el-gaish/lwrstwr#6502016,6502016
14/12/14,Pyramids,Zamalek,1,3,FT,https://www.sofascore.com/pyramids-fc-zamalek-sc/tXqscavb#6502018,6502018
14/12/14,Petrojet,Al-Masry,3,1,FT,https://www.sofascore.com/petrojet-al-masry/kwrsrwr#6502020,6502020
14/12/14,El Raja,Al-Mokawloon,0,1,FT,https://www.sofascore.com/el-raja-al-mokawloon/pXqsLIdb#6502022,6502022
15/12/14,ENPPI,Smouha,2,1,FT,https://www.sofascore.com/enppi-smouha/nwrsowr#6502024,6502024
15/12/14,Al Ahly,Haras El Hedoud,3,0,FT,https://www.sofascore.com/haras-el-hedoud-al-ahly-fc/kNcsqwr#6502026,6502026
17/12/14,El Dakhlya,Wadi Degla,None,None,Postponed,https://www.sofascore.com/el-dakhlya-wadi-degla/twrsrqy#6523392,6523392
17/12/14,El-Gaish,Al-Ittihad,0,3,FT,https://www.sofascore.com/talaea-el-gaish-al-ittihad-alexandria/Mdoslwr#6523398,6523398
18/12/14,Damanhour,Pyramids,2,1,FT,https://www.sofascore.com/alaab-damanhour-pyramids-fc/cavbseavb#6523496,6523496
18/12/14,Al Nasr,El Raja,1,0,FT,https://www.sofascore.com/al-nasr-cairo-el-raja/LIdbsUrkb#6523504,6523504
18/12/14,El-Makkasa,Petrojet,4,1,FT,https://www.sofascore.com/petrojet-misr-el-makkasa/jwrsrwr#6523506,6523506
18/12/14,Zamalek,El Gouna,2,0,FT,https://www.sofascore.com/el-gouna-fc-zamalek-sc/tXqspwr#6523508,6523508
20/12/14,Al-Masry,Al Ahly,None,None,Postponed,https://www.sofascore.com/al-masry-al-ahly-fc/kNcskwr#6523510,6523510
20/12/14,Al-Mokawloon,Ismaily,2,0,FT,https://www.sofascore.com/ismaily-al-mokawloon/pXqsqXq#6523596,6523596
20/12/14,Haras El Hedoud,ENPPI,0,0,FT,https://www.sofascore.com/haras-el-hedoud-enppi/owrsqwr#6523594,6523594
21/12/14,Smouha,El-Shorta,1,0,FT,https://www.sofascore.com/smouha-ittihad-el-shorta/rXqsnwr#6523606,6523606
10/01/15,Al-Masry,Al Ahly,1,1,FT,https://www.sofascore.com/al-masry-al-ahly-fc/kNcskwr#6573490,6573490
05/04/15,El Dakhlya,Wadi Degla,0,2,FT,https://www.sofascore.com/el-dakhlya-wadi-degla/twrsrqy#6715081,6715081
27/12/14,El Raja,El-Gaish,0,1,FT,https://www.sofascore.com/el-raja-talaea-el-gaish/lwrsLIdb#6569729,6569729
27/12/14,Pyramids,Al-Mokawloon,1,1,FT,https://www.sofascore.com/pyramids-fc-al-mokawloon/pXqscavb#6569731,6569731
27/12/14,Ismaily,Al Nasr,1,0,FT,https://www.sofascore.com/al-nasr-cairo-ismaily/qXqsUrkb#6569733,6569733
27/12/14,El-Shorta,Haras El Hedoud,0,0,FT,https://www.sofascore.com/haras-el-hedoud-ittihad-el-shorta/rXqsqwr#6569735,6569735
27/12/14,Petrojet,El Gouna,1,1,FT,https://www.sofascore.com/petrojet-el-gouna-fc/pwrsrwr#6569737,6569737
27/12/14,Wadi Degla,Smouha,2,1,FT,https://www.sofascore.com/wadi-degla-smouha/nwrstwr#6569739,6569739
28/12/14,Al-Ittihad,El Dakhlya,None,None,Canceled,https://www.sofascore.com/el-dakhlya-al-ittihad-alexandria/Mdosrqy#6569741,6569741
28/12/14,Al Ahly,El-Makkasa,1,0,FT,https://www.sofascore.com/misr-el-makkasa-al-ahly-fc/kNcsjwr#6569743,6569743
29/12/14,Damanhour,Zamalek,1,2,FT,https://www.sofascore.com/alaab-damanhour-zamalek-sc/tXqseavb#6569745,6569745
29/12/14,ENPPI,Al-Masry,0,1,FT,https://www.sofascore.com/enppi-al-masry/kwrsowr#6569747,6569747
20/01/15,Al-Ittihad,El Dakhlya,1,0,FT,https://www.sofascore.com/el-dakhlya-al-ittihad-alexandria/Mdosrqy#6580954,6580954
01/01/15,El Dakhlya,El Raja,2,0,FT,https://www.sofascore.com/el-raja-el-dakhlya/rqysLIdb#6572236,6572236
01/01/15,Al Nasr,Pyramids,1,0,FT,https://www.sofascore.com/pyramids-fc-al-nasr-cairo/Urkbscavb#6572237,6572237
01/01/15,Haras El Hedoud,Wadi Degla,0,0,FT,https://www.sofascore.com/wadi-degla-haras-el-hedoud/qwrstwr#6572241,6572241
01/01/15,El-Gaish,Ismaily,0,2,FT,https://www.sofascore.com/talaea-el-gaish-ismaily/qXqslwr#6572240,6572240
03/01/15,Al-Mokawloon,Damanhour,3,1,FT,https://www.sofascore.com/alaab-damanhour-al-mokawloon/pXqseavb#6572238,6572238
03/01/15,El Gouna,Al Ahly,0,2,FT,https://www.sofascore.com/el-gouna-fc-al-ahly-fc/kNcspwr#6574400,6574400
03/01/15,El-Makkasa,ENPPI,1,1,FT,https://www.sofascore.com/enppi-misr-el-makkasa/jwrsowr#6572239,6572239
03/01/15,Al-Masry,El-Shorta,0,1,FT,https://www.sofascore.com/al-masry-ittihad-el-shorta/rXqskwr#6574397,6574397
03/01/15,Smouha,Al-Ittihad,0,1,FT,https://www.sofascore.com/smouha-al-ittihad-alexandria/Mdosnwr#6572243,6572243
03/01/15,Zamalek,Petrojet,2,1,FT,https://www.sofascore.com/petrojet-zamalek-sc/tXqsrwr#6572242,6572242
06/01/15,Pyramids,El-Gaish,2,3,FT,https://www.sofascore.com/pyramids-fc-talaea-el-gaish/lwrscavb#6572244,6572244
07/01/15,Damanhour,Al Nasr,None,None,Postponed,https://www.sofascore.com/alaab-damanhour-al-nasr-cairo/Urkbseavb#6572246,6572246
07/01/15,Al-Ittihad,Haras El Hedoud,1,1,FT,https://www.sofascore.com/haras-el-hedoud-al-ittihad-alexandria/Mdosqwr#6572252,6572252
07/01/15,ENPPI,El Gouna,1,0,FT,https://www.sofascore.com/el-gouna-fc-enppi/owrspwr#6572250,6572250
07/01/15,Al-Mokawloon,Zamalek,0,1,FT,https://www.sofascore.com/zamalek-sc-al-mokawloon/pXqstXq#6572249,6572249
08/01/15,El-Shorta,El-Makkasa,0,2,FT,https://www.sofascore.com/misr-el-makkasa-ittihad-el-shorta/rXqsjwr#6572248,6572248
08/01/15,El Raja,Smouha,3,1,FT,https://www.sofascore.com/el-raja-smouha/nwrsLIdb#6572245,6572245
08/01/15,Ismaily,El Dakhlya,1,1,FT,https://www.sofascore.com/el-dakhlya-ismaily/qXqsrqy#6572251,6572251
11/01/15,Damanhour,Al Nasr,0,2,FT,https://www.sofascore.com/alaab-damanhour-al-nasr-cairo/Urkbseavb#6577649,6577649
20/01/15,Wadi Degla,Al-Masry,4,1,FT,https://www.sofascore.com/wadi-degla-al-masry/kwrstwr#6572253,6572253
20/01/15,Al Ahly,Petrojet,1,1,FT,https://www.sofascore.com/petrojet-al-ahly-fc/kNcsrwr#6572247,6572247
20/01/15,El-Gaish,Damanhour,3,2,FT,https://www.sofascore.com/alaab-damanhour-talaea-el-gaish/lwrseavb#6577840,6577840
26/01/15,El Gouna,El-Shorta,0,1,FT,https://www.sofascore.com/el-gouna-fc-ittihad-el-shorta/rXqspwr#6577846,6577846
26/01/15,Al-Masry,Al-Ittihad,1,0,FT,https://www.sofascore.com/al-masry-al-ittihad-alexandria/Mdoskwr#6577847,6577847
26/01/15,Petrojet,ENPPI,1,1,FT,https://www.sofascore.com/petrojet-enppi/owrsrwr#6577848,6577848
26/01/15,Haras El Hedoud,El Raja,2,2,FT,https://www.sofascore.com/el-raja-haras-el-hedoud/qwrsLIdb#6577844,6577844
27/01/15,El Dakhlya,Pyramids,1,1,FT,https://www.sofascore.com/pyramids-fc-el-dakhlya/rqyscavb#6577843,6577843
27/01/15,El-Makkasa,Wadi Degla,2,0,FT,https://www.sofascore.com/wadi-degla-misr-el-makkasa/jwrstwr#6577845,6577845
27/01/15,Smouha,Ismaily,0,0,FT,https://www.sofascore.com/smouha-ismaily/qXqsnwr#6577842,6577842
27/01/15,Al Nasr,Al-Mokawloon,1,3,FT,https://www.sofascore.com/al-nasr-cairo-al-mokawloon/pXqsUrkb#6577841,6577841
29/01/15,Zamalek,Al Ahly,1,1,FT,https://www.sofascore.com/zamalek-sc-al-ahly-fc/kNcstXq#6577849,6577849
30/01/15,El Raja,Al-Masry,2,3,FT,https://www.sofascore.com/el-raja-al-masry/kwrsLIdb#6656935,6656935
31/01/15,Damanhour,El Dakhlya,1,2,FT,https://www.sofascore.com/alaab-damanhour-el-dakhlya/rqyseavb#6656932,6656932
31/01/15,Al-Ittihad,El-Makkasa,0,1,FT,https://www.sofascore.com/misr-el-makkasa-al-ittihad-alexandria/Mdosjwr#6656941,6656941
31/01/15,El-Shorta,Petrojet,2,2,FT,https://www.sofascore.com/petrojet-ittihad-el-shorta/rXqsrwr#6656936,6656936
31/01/15,Pyramids,Smouha,1,1,FT,https://www.sofascore.com/pyramids-fc-smouha/nwrscavb#6656937,6656937
31/01/15,Ismaily,Haras El Hedoud,0,0,FT,https://www.sofascore.com/haras-el-hedoud-ismaily/qXqsqwr#6656938,6656938
31/01/15,Wadi Degla,El Gouna,1,2,FT,https://www.sofascore.com/wadi-degla-el-gouna-fc/pwrstwr#6656939,6656939
31/01/15,Al-Mokawloon,El-Gaish,2,0,FT,https://www.sofascore.com/talaea-el-gaish-al-mokawloon/pXqslwr#6656940,6656940
02/02/15,Zamalek,Al Nasr,3,1,FT,https://www.sofascore.com/al-nasr-cairo-zamalek-sc/tXqsUrkb#6656934,6656934
03/02/15,ENPPI,Al Ahly,1,0,FT,https://www.sofascore.com/enppi-al-ahly-fc/kNcsowr#6656933,6656933
04/02/15,Damanhour,Smouha,1,3,FT,https://www.sofascore.com/alaab-damanhour-smouha/nwrseavb#6669645,6669645
04/02/15,Pyramids,Haras El Hedoud,1,1,FT,https://www.sofascore.com/pyramids-fc-haras-el-hedoud/qwrscavb#6669638,6669638
04/02/15,Al-Ittihad,El Gouna,0,0,FT,https://www.sofascore.com/el-gouna-fc-al-ittihad-alexandria/Mdospwr#6669641,6669641
04/02/15,Al-Mokawloon,El Dakhlya,3,2,FT,https://www.sofascore.com/el-dakhlya-al-mokawloon/pXqsrqy#6669650,6669650
04/02/15,Wadi Degla,Petrojet,1,2,FT,https://www.sofascore.com/wadi-degla-petrojet/rwrstwr#6669644,6669644
