Date,HomeTeam,AwayTeam,HomeScore,AwayScore,MatchState,MatchLink,MatchCode
13/09/18,Ismaily,ENPPI,3,2,FT,https://www.sofascore.com/enppi-ismaily/qXqsowr#7925269,7925269
13/09/18,Zamalek,El-Gaish,3,0,FT,https://www.sofascore.com/talaea-el-gaish-zamalek-sc/tXqslwr#7925270,7925270
15/10/18,El Dakhlya,Al Ahly,None,None,Canceled,https://www.sofascore.com/el-dakhlya-al-ahly-fc/kNcsrqy#8007136,8007136
29/12/18,El Dakhlya,Al Ahly,2,2,FT,https://www.sofascore.com/el-dakhlya-al-ahly-fc/kNcsrqy#8073416,8073416
17/09/18,Al-Ittihad,El-Entag,1,1,FT,https://www.sofascore.com/el-entag-el-harby-al-ittihad-alexandria/Mdosmwr#7925271,7925271
17/09/18,Petrojet,El Dakhlya,1,1,FT,https://www.sofascore.com/el-dakhlya-petrojet/rwrsrqy#7925280,7925280
17/09/18,Al-Mokawloon,Pyramids,0,1,FT,https://www.sofascore.com/pyramids-fc-al-mokawloon/pXqscavb#7925279,7925279
17/09/18,El-Makkasa,Haras El Hedoud,3,0,FT,https://www.sofascore.com/haras-el-hedoud-misr-el-makkasa/jwrsqwr#7925275,7925275
18/09/18,El-Gaish,Ismaily,3,0,FT,https://www.sofascore.com/talaea-el-gaish-ismaily/qXqslwr#7925272,7925272
18/09/18,Smouha,Zamalek,1,1,FT,https://www.sofascore.com/smouha-zamalek-sc/tXqsnwr#7925273,7925273
18/09/18,Al Ahly,El Gouna,None,None,Canceled,https://www.sofascore.com/el-gouna-fc-al-ahly-fc/kNcspwr#7925276,7925276
19/09/18,ENPPI,Al-Masry,None,None,Canceled,https://www.sofascore.com/enppi-al-masry/kwrsowr#7925274,7925274
19/09/18,Nogoom FC,Wadi Degla,0,1,FT,https://www.sofascore.com/nogoom-fc-wadi-degla/twrschAb#7925278,7925278
29/11/18,ENPPI,Al-Masry,1,3,FT,https://www.sofascore.com/enppi-al-masry/kwrsowr#8073410,8073410
05/12/18,Al Ahly,El Gouna,2,1,FT,https://www.sofascore.com/el-gouna-fc-al-ahly-fc/kNcspwr#8073417,8073417
21/09/18,El Dakhlya,Al-Ittihad,3,0,FT,https://www.sofascore.com/el-dakhlya-al-ittihad-alexandria/Mdosrqy#7925277,7925277
21/09/18,El-Entag,El-Makkasa,1,2,FT,https://www.sofascore.com/el-entag-el-harby-misr-el-makkasa/jwrsmwr#7925284,7925284
22/09/18,Petrojet,El Gouna,1,2,FT,https://www.sofascore.com/petrojet-el-gouna-fc/pwrsrwr#7993433,7993433
22/09/18,Ismaily,Smouha,1,3,FT,https://www.sofascore.com/smouha-ismaily/qXqsnwr#7925283,7925283
23/09/18,Haras El Hedoud,Nogoom FC,1,0,FT,https://www.sofascore.com/nogoom-fc-haras-el-hedoud/qwrschAb#7925281,7925281
23/09/18,Pyramids,Al Ahly,None,None,Canceled,https://www.sofascore.com/pyramids-fc-al-ahly-fc/kNcscavb#7925288,7925288
23/09/18,Zamalek,Al-Mokawloon,2,1,FT,https://www.sofascore.com/zamalek-sc-al-mokawloon/pXqstXq#7925285,7925285
24/09/18,Wadi Degla,ENPPI,1,2,FT,https://www.sofascore.com/wadi-degla-enppi/owrstwr#7925286,7925286
28/09/18,Al-Masry,El-Gaish,1,1,FT,https://www.sofascore.com/talaea-el-gaish-al-masry/kwrslwr#7925287,7925287
04/01/19,Pyramids,Al Ahly,2,1,FT,https://www.sofascore.com/pyramids-fc-al-ahly-fc/kNcscavb#8092175,8092175
30/09/18,Nogoom FC,El-Entag,0,1,FT,https://www.sofascore.com/nogoom-fc-el-entag-el-harby/mwrschAb#7925290,7925290
30/09/18,El-Makkasa,El Dakhlya,0,1,FT,https://www.sofascore.com/el-dakhlya-misr-el-makkasa/jwrsrqy#7925289,7925289
01/10/18,ENPPI,Haras El Hedoud,0,0,FT,https://www.sofascore.com/haras-el-hedoud-enppi/owrsqwr#7925300,7925300
01/10/18,Al-Mokawloon,Ismaily,None,None,Canceled,https://www.sofascore.com/ismaily-al-mokawloon/pXqsqXq#7925291,7925291
02/10/18,Petrojet,Al Ahly,None,None,Canceled,https://www.sofascore.com/petrojet-al-ahly-fc/kNcsrwr#7925298,7925298
02/10/18,Al-Ittihad,El Gouna,2,1,FT,https://www.sofascore.com/el-gouna-fc-al-ittihad-alexandria/Mdospwr#7925296,7925296
03/10/18,El-Gaish,Wadi Degla,1,2,FT,https://www.sofascore.com/wadi-degla-talaea-el-gaish/lwrstwr#7925299,7925299
02/11/18,Zamalek,Pyramids,None,None,Canceled,https://www.sofascore.com/pyramids-fc-zamalek-sc/tXqscavb#7925292,7925292
01/12/18,Petrojet,Al Ahly,0,1,FT,https://www.sofascore.com/petrojet-al-ahly-fc/kNcsrwr#8073421,8073421
30/12/18,Smouha,Al-Masry,0,0,FT,https://www.sofascore.com/smouha-al-masry/kwrsnwr#8089164,8089164
02/01/19,Al-Mokawloon,Ismaily,1,2,FT,https://www.sofascore.com/ismaily-al-mokawloon/pXqsqXq#8090444,8090444
24/01/19,Zamalek,Pyramids,3,3,FT,https://www.sofascore.com/pyramids-fc-zamalek-sc/tXqscavb#8109044,8109044
03/10/18,Pyramids,Petrojet,3,3,FT,https://www.sofascore.com/pyramids-fc-petrojet/rwrscavb#7925309,7925309
05/10/18,El Dakhlya,Nogoom FC,1,2,FT,https://www.sofascore.com/nogoom-fc-el-dakhlya/rqyschAb#7925297,7925297
05/10/18,El-Entag,ENPPI,2,2,FT,https://www.sofascore.com/enppi-el-entag-el-harby/mwrsowr#7925294,7925294
06/10/18,El Gouna,El-Makkasa,0,0,FT,https://www.sofascore.com/el-gouna-fc-misr-el-makkasa/jwrspwr#7925295,7925295
06/10/18,Ismaily,Zamalek,None,None,Canceled,https://www.sofascore.com/zamalek-sc-ismaily/qXqstXq#7925307,7925307
07/10/18,Haras El Hedoud,El-Gaish,1,3,FT,https://www.sofascore.com/haras-el-hedoud-talaea-el-gaish/lwrsqwr#7925308,7925308
07/10/18,Al-Masry,Al-Mokawloon,None,None,Canceled,https://www.sofascore.com/al-masry-al-mokawloon/pXqskwr#7925302,7925302
07/10/18,Wadi Degla,Smouha,0,1,FT,https://www.sofascore.com/wadi-degla-smouha/nwrstwr#7925305,7925305
07/10/18,Al Ahly,Al-Ittihad,3,4,FT,https://www.sofascore.com/al-ittihad-alexandria-al-ahly-fc/kNcsMdo#7925304,7925304
01/01/19,Ismaily,Zamalek,None,None,Canceled,https://www.sofascore.com/zamalek-sc-ismaily/qXqstXq#8089163,8089163
25/01/19,Al-Masry,Al-Mokawloon,1,0,FT,https://www.sofascore.com/al-masry-al-mokawloon/pXqskwr#8109043,8109043
18/04/19,Ismaily,Zamalek,0,2,FT,https://www.sofascore.com/zamalek-sc-ismaily/qXqstXq#8162194,8162194
18/10/18,El-Gaish,El-Entag,0,0,FT,https://www.sofascore.com/el-entag-el-harby-talaea-el-gaish/lwrsmwr#7925306,7925306
18/10/18,Nogoom FC,El Gouna,0,0,FT,https://www.sofascore.com/nogoom-fc-el-gouna-fc/pwrschAb#7925314,7925314
18/10/18,Al-Mokawloon,Wadi Degla,0,1,FT,https://www.sofascore.com/wadi-degla-al-mokawloon/pXqstwr#7925303,7925303
19/10/18,Smouha,Haras El Hedoud,1,1,FT,https://www.sofascore.com/haras-el-hedoud-smouha/nwrsqwr#7925301,7925301
19/10/18,El-Makkasa,Al Ahly,None,None,Canceled,https://www.sofascore.com/misr-el-makkasa-al-ahly-fc/kNcsjwr#7925312,7925312
19/10/18,Ismaily,Pyramids,2,0,FT,https://www.sofascore.com/pyramids-fc-ismaily/qXqscavb#7925321,7925321
19/10/18,Zamalek,Al-Masry,None,None,Canceled,https://www.sofascore.com/al-masry-zamalek-sc/tXqskwr#7925322,7925322
19/10/18,ENPPI,El Dakhlya,1,1,FT,https://www.sofascore.com/el-dakhlya-enppi/owrsrqy#7925310,7925310
20/10/18,Al-Ittihad,Petrojet,1,1,FT,https://www.sofascore.com/petrojet-al-ittihad-alexandria/Mdosrwr#7925315,7925315
06/12/18,Zamalek,Al-Masry,2,0,FT,https://www.sofascore.com/al-masry-zamalek-sc/tXqskwr#8073418,8073418
24/01/19,El-Makkasa,Al Ahly,0,3,FT,https://www.sofascore.com/misr-el-makkasa-al-ahly-fc/kNcsjwr#8109045,8109045
01/11/18,Haras El Hedoud,Al-Mokawloon,0,0,FT,https://www.sofascore.com/haras-el-hedoud-al-mokawloon/pXqsqwr#7925313,7925313
01/11/18,Petrojet,El-Makkasa,0,1,FT,https://www.sofascore.com/petrojet-misr-el-makkasa/jwrsrwr#7925311,7925311
01/11/18,Wadi Degla,Zamalek,2,4,FT,https://www.sofascore.com/wadi-degla-zamalek-sc/tXqstwr#7925320,7925320
02/11/18,El Dakhlya,El-Gaish,2,1,FT,https://www.sofascore.com/el-dakhlya-talaea-el-gaish/lwrsrqy#7925319,7925319
02/11/18,El Gouna,ENPPI,1,1,FT,https://www.sofascore.com/el-gouna-fc-enppi/owrspwr#7925318,7925318
02/11/18,El-Entag,Smouha,2,2,FT,https://www.sofascore.com/smouha-el-entag-el-harby/mwrsnwr#7925331,7925331
02/11/18,Pyramids,Al-Ittihad,3,0,FT,https://www.sofascore.com/pyramids-fc-al-ittihad-alexandria/Mdoscavb#7925330,7925330
03/11/18,Al-Masry,Ismaily,0,0,FT,https://www.sofascore.com/al-masry-ismaily/qXqskwr#7925326,7925326
03/11/18,Al Ahly,Nogoom FC,None,None,Canceled,https://www.sofascore.com/nogoom-fc-al-ahly-fc/kNcschAb#7925328,7925328
17/12/18,Al Ahly,Nogoom FC,2,0,FT,https://www.sofascore.com/nogoom-fc-al-ahly-fc/kNcschAb#8073428,8073428
05/11/18,Zamalek,Haras El Hedoud,2,1,FT,https://www.sofascore.com/haras-el-hedoud-zamalek-sc/tXqsqwr#7925323,7925323
06/11/18,Nogoom FC,Petrojet,3,2,FT,https://www.sofascore.com/nogoom-fc-petrojet/rwrschAb#7925329,7925329
06/11/18,Smouha,El Dakhlya,1,1,FT,https://www.sofascore.com/el-dakhlya-smouha/nwrsrqy#7925324,7925324
06/11/18,El-Gaish,El Gouna,5,0,FT,https://www.sofascore.com/el-gouna-fc-talaea-el-gaish/lwrspwr#7925325,7925325
06/11/18,Al-Mokawloon,El-Entag,2,0,FT,https://www.sofascore.com/el-entag-el-harby-al-mokawloon/pXqsmwr#7925327,7925327
07/11/18,Al-Masry,Pyramids,None,None,Canceled,https://www.sofascore.com/pyramids-fc-al-masry/kwrscavb#7925334,7925334
07/11/18,Ismaily,Wadi Degla,1,3,FT,https://www.sofascore.com/wadi-degla-ismaily/qXqstwr#7925332,7925332
07/11/18,ENPPI,Al Ahly,None,None,Canceled,https://www.sofascore.com/enppi-al-ahly-fc/kNcsowr#7925339,7925339
08/11/18,El-Makkasa,Al-Ittihad,1,0,FT,https://www.sofascore.com/misr-el-makkasa-al-ittihad-alexandria/Mdosjwr#7925341,7925341
08/01/19,Al-Masry,Pyramids,3,3,FT,https://www.sofascore.com/pyramids-fc-al-masry/kwrscavb#8092176,8092176
05/02/19,ENPPI,Al Ahly,1,2,FT,https://www.sofascore.com/enppi-al-ahly-fc/kNcsowr#8120202,8120202
10/11/18,El-Entag,Zamalek,1,2,FT,https://www.sofascore.com/el-entag-el-harby-zamalek-sc/tXqsmwr#7925333,7925333
10/11/18,El Gouna,Smouha,1,1,FT,https://www.sofascore.com/el-gouna-fc-smouha/nwrspwr#7925336,7925336
11/11/18,Haras El Hedoud,Ismaily,1,0,FT,https://www.sofascore.com/haras-el-hedoud-ismaily/qXqsqwr#7925337,7925337
11/11/18,Petrojet,ENPPI,0,0,FT,https://www.sofascore.com/petrojet-enppi/owrsrwr#7925335,7925335
11/11/18,Wadi Degla,Al-Masry,1,1,FT,https://www.sofascore.com/wadi-degla-al-masry/kwrstwr#7925338,7925338
11/11/18,Al Ahly,El-Gaish,None,None,Canceled,https://www.sofascore.com/talaea-el-gaish-al-ahly-fc/kNcslwr#7925342,7925342
12/11/18,El Dakhlya,Al-Mokawloon,0,2,FT,https://www.sofascore.com/el-dakhlya-al-mokawloon/pXqsrqy#7925340,7925340
12/11/18,Al-Ittihad,Nogoom FC,0,2,FT,https://www.sofascore.com/nogoom-fc-al-ittihad-alexandria/MdoschAb#7925350,7925350
12/11/18,Pyramids,El-Makkasa,2,0,FT,https://www.sofascore.com/pyramids-fc-misr-el-makkasa/jwrscavb#7925345,7925345
09/12/18,Al Ahly,El-Gaish,2,0,FT,https://www.sofascore.com/talaea-el-gaish-al-ahly-fc/kNcslwr#8073419,8073419
20/11/18,Al-Mokawloon,El Gouna,4,2,FT,https://www.sofascore.com/el-gouna-fc-al-mokawloon/pXqspwr#7925348,7925348
20/11/18,ENPPI,Al-Ittihad,0,1,FT,https://www.sofascore.com/enppi-al-ittihad-alexandria/Mdosowr#7925344,7925344
21/11/18,Nogoom FC,El-Makkasa,0,2,FT,https://www.sofascore.com/nogoom-fc-misr-el-makkasa/jwrschAb#7925349,7925349
21/11/18,Haras El Hedoud,Al-Masry,3,0,FT,https://www.sofascore.com/haras-el-hedoud-al-masry/kwrsqwr#8067694,8067694
21/11/18,El-Gaish,Petrojet,3,3,FT,https://www.sofascore.com/petrojet-talaea-el-gaish/lwrsrwr#7925351,7925351
21/11/18,Ismaily,El-Entag,1,2,FT,https://www.sofascore.com/el-entag-el-harby-ismaily/qXqsmwr#7925347,7925347
21/11/18,Wadi Degla,Pyramids,1,1,FT,https://www.sofascore.com/pyramids-fc-wadi-degla/twrscavb#7925352,7925352
22/11/18,Smouha,Al Ahly,None,None,Canceled,https://www.sofascore.com/smouha-al-ahly-fc/kNcsnwr#7925346,7925346
22/11/18,Zamalek,El Dakhlya,2,1,FT,https://www.sofascore.com/el-dakhlya-zamalek-sc/tXqsrqy#7925359,7925359
08/01/19,Smouha,Al Ahly,0,1,FT,https://www.sofascore.com/smouha-al-ahly-fc/kNcsnwr#8092172,8092172
25/11/18,El-Makkasa,ENPPI,4,3,FT,https://www.sofascore.com/enppi-misr-el-makkasa/jwrsowr#7925358,7925358
25/11/18,Al-Ittihad,El-Gaish,1,1,FT,https://www.sofascore.com/talaea-el-gaish-al-ittihad-alexandria/Mdoslwr#7925354,7925354
25/11/18,El-Entag,Al-Masry,0,0,FT,https://www.sofascore.com/el-entag-el-harby-al-masry/kwrsmwr#7925362,7925362
26/11/18,El Gouna,Zamalek,None,None,Canceled,https://www.sofascore.com/el-gouna-fc-zamalek-sc/tXqspwr#7925353,7925353
26/11/18,Haras El Hedoud,Wadi Degla,4,1,FT,https://www.sofascore.com/wadi-degla-haras-el-hedoud/qwrstwr#7925356,7925356
26/11/18,Petrojet,Smouha,1,0,FT,https://www.sofascore.com/petrojet-smouha/nwrsrwr#7925355,7925355
26/11/18,Zamalek,El Gouna,3,0,FT,https://www.sofascore.com/el-gouna-fc-zamalek-sc/tXqspwr#8070670,8070670
27/11/18,Al Ahly,Al-Mokawloon,0,1,FT,https://www.sofascore.com/al-mokawloon-al-ahly-fc/kNcspXq#7925360,7925360
27/11/18,El Dakhlya,Ismaily,None,None,Canceled,https://www.sofascore.com/el-dakhlya-ismaily/qXqsrqy#7925357,7925357
28/11/18,Nogoom FC,Pyramids,0,2,FT,https://www.sofascore.com/nogoom-fc-pyramids-fc/cavbschAb#7925361,7925361
05/01/19,El Dakhlya,Ismaily,0,0,FT,https://www.sofascore.com/el-dakhlya-ismaily/qXqsrqy#8092174,8092174
27/11/18,Ismaily,El Gouna,None,None,Canceled,https://www.sofascore.com/el-gouna-fc-ismaily/qXqspwr#7925370,7925370
10/12/18,Al-Mokawloon,Petrojet,3,0,FT,https://www.sofascore.com/petrojet-al-mokawloon/pXqsrwr#7925371,7925371
10/12/18,Al-Masry,El Dakhlya,1,1,FT,https://www.sofascore.com/el-dakhlya-al-masry/kwrsrqy#7925368,7925368
10/12/18,Pyramids,Haras El Hedoud,3,1,FT,https://www.sofascore.com/pyramids-fc-haras-el-hedoud/qwrscavb#7925363,7925363
11/12/18,Wadi Degla,El-Entag,1,2,FT,https://www.sofascore.com/wadi-degla-el-entag-el-harby/mwrstwr#7925366,7925366
12/12/18,Smouha,Al-Ittihad,1,1,FT,https://www.sofascore.com/smouha-al-ittihad-alexandria/Mdosnwr#7925365,7925365
12/12/18,ENPPI,Nogoom FC,1,1,FT,https://www.sofascore.com/nogoom-fc-enppi/owrschAb#7925369,7925369
13/12/18,Zamalek,Al Ahly,None,None,Canceled,https://www.sofascore.com/zamalek-sc-al-ahly-fc/kNcstXq#7925364,7925364
13/12/18,El-Gaish,El-Makkasa,1,0,FT,https://www.sofascore.com/talaea-el-gaish-misr-el-makkasa/jwrslwr#7925367,7925367
30/03/19,Zamalek,Al Ahly,0,0,FT,https://www.sofascore.com/zamalek-sc-al-ahly-fc/kNcstXq#8162193,8162193
10/04/19,Ismaily,El Gouna,2,2,FT,https://www.sofascore.com/el-gouna-fc-ismaily/qXqspwr#8162192,8162192
20/12/18,Wadi Degla,El Dakhlya,2,2,FT,https://www.sofascore.com/el-dakhlya-wadi-degla/twrsrqy#8083135,8083135
21/12/18,Al-Mokawloon,Al-Ittihad,2,1,FT,https://www.sofascore.com/al-mokawloon-al-ittihad-alexandria/MdospXq#8083134,8083134
22/12/18,Smouha,El-Makkasa,1,1,FT,https://www.sofascore.com/smouha-misr-el-makkasa/jwrsnwr#8083133,8083133
22/12/18,Pyramids,ENPPI,1,1,FT,https://www.sofascore.com/pyramids-fc-enppi/owrscavb#8083136,8083136
23/12/18,Haras El Hedoud,El-Entag,2,1,FT,https://www.sofascore.com/haras-el-hedoud-el-entag-el-harby/mwrsqwr#8083137,8083137
23/12/18,El-Gaish,Nogoom FC,2,1,FT,https://www.sofascore.com/nogoom-fc-talaea-el-gaish/lwrschAb#8083138,8083138
28/12/18,Zamalek,Petrojet,2,0,FT,https://www.sofascore.com/petrojet-zamalek-sc/tXqsrwr#8083139,8083139
03/01/19,Al-Masry,El Gouna,0,2,FT,https://www.sofascore.com/el-gouna-fc-al-masry/kwrspwr#8092173,8092173
22/05/19,Ismaily,Al Ahly,1,1,FT,https://www.sofascore.com/ismaily-al-ahly-fc/kNcsqXq#8218176,8218176
26/12/18,El Gouna,Wadi Degla,0,2,FT,https://www.sofascore.com/wadi-degla-el-gouna-fc/pwrstwr#8089365,8089365
05/01/19,Al-Ittihadx2,Zamalek,1,3,FT,https://www.sofascore.com/zamalek-sc-al-ittihad-alexandria/MdostXq#8089363,8089363
09/01/19,ENPPI,El-Gaish,1,0,FT,https://www.sofascore.com/enppi-talaea-el-gaish/lwrsowr#8089366,8089366
14/01/19,El Dakhlya,Haras El Hedoud,0,1,FT,https://www.sofascore.com/el-dakhlya-haras-el-hedoud/qwrsrqy#8089364,8089364
15/01/19,El-Makkasa,Al-Mokawloon,2,1,FT,https://www.sofascore.com/misr-el-makkasa-al-mokawloon/pXqsjwr#8089368,8089368
15/01/19,El-Entag,Pyramids,1,1,FT,https://www.sofascore.com/pyramids-fc-el-entag-el-harby/mwrscavb#8089367,8089367
15/01/19,Nogoom FC,Smouha,4,0,FT,https://www.sofascore.com/nogoom-fc-smouha/nwrschAb#8089369,8089369
24/01/19,Petrojet,Ismaily,0,1,FT,https://www.sofascore.com/petrojet-ismaily/qXqsrwr#8089370,8089370
25/04/19,Al Ahly,Al-Masry,2,0,FT,https://www.sofascore.com/al-masry-al-ahly-fc/kNcskwr#8162195,8162195
19/01/19,Al-Mokawloon,Nogoom FC,2,2,FT,https://www.sofascore.com/nogoom-fc-al-mokawloon/pXqschAb#8107485,8107485
19/01/19,Pyramids,El-Gaish,3,1,FT,https://www.sofascore.com/pyramids-fc-talaea-el-gaish/lwrscavb#8107486,8107486
23/01/19,Haras El Hedoud,El Gouna,1,2,FT,https://www.sofascore.com/haras-el-hedoud-el-gouna-fc/pwrsqwr#8107484,8107484
23/01/19,Smouha,ENPPI,0,0,FT,https://www.sofascore.com/enppi-smouha/nwrsowr#8107482,8107482
23/01/19,El-Entagx2,El Dakhlya,2,2,FT,https://www.sofascore.com/el-dakhlya-el-entag-el-harby/mwrsrqy#8107483,8107483
28/01/19,Ismaily,Al-Ittihad,2,0,FT,https://www.sofascore.com/ismaily-al-ittihad-alexandria/MdosqXq#8107481,8107481
28/01/19,Wadi Degla,Al Ahly,1,2,FT,https://www.sofascore.com/wadi-degla-al-ahly-fc/kNcstwr#8107480,8107480
