Date,HomeTeam,AwayTeam,HomeScore,AwayScore,MatchState,MatchLink,MatchCode
28/08/10,Al-Masry,Al-Ittihad,2,2,FT,https://www.sofascore.com/al-masry-al-ittihad-alexandria/Mdoskwr#1453154,1453154
28/08/10,El-Makkasa,Haras El Hedoud,None,None,Postponed,https://www.sofascore.com/haras-el-hedoud-misr-el-makkasa/jwrsqwr#1426791,1426791
28/08/10,Smouha,ENPPI,0,0,FT,https://www.sofascore.com/enppi-smouha/nwrsowr#1426793,1426793
28/08/10,El-Gaish,Wadi Degla,2,1,FT,https://www.sofascore.com/wadi-degla-talaea-el-gaish/lwrstwr#1426789,1426789
09/11/10,El Gouna,Al Ahly,1,1,FT,https://www.sofascore.com/el-gouna-fc-al-ahly-fc/kNcspwr#1426787,1426787
10/11/10,El-Makkasa,Haras El Hedoud,1,1,FT,https://www.sofascore.com/haras-el-hedoud-misr-el-makkasa/jwrsqwr#1477740,1477740
10/11/10,Zamalek,Ismaily,3,2,FT,https://www.sofascore.com/zamalek-sc-ismaily/qXqstXq#1426794,1426794
13/09/10,El-Entag,El-Gaish,0,0,FT,https://www.sofascore.com/el-entag-el-harby-talaea-el-gaish/lwrsmwr#1426795,1426795
13/09/10,Haras El Hedoud,El-Shorta,None,None,Postponed,https://www.sofascore.com/haras-el-hedoud-ittihad-el-shorta/rXqsqwr#1426801,1426801
13/09/10,Petrojet,El-Makkasa,2,1,FT,https://www.sofascore.com/petrojet-misr-el-makkasa/jwrsrwr#1426800,1426800
13/09/10,Zamalek,El Gouna,1,1,FT,https://www.sofascore.com/el-gouna-fc-zamalek-sc/tXqspwr#1426802,1426802
14/09/10,Wadi Degla,Al-Masry,0,4,FT,https://www.sofascore.com/wadi-degla-al-masry/kwrstwr#1426796,1426796
14/09/10,ENPPI,Al-Mokawloon,2,1,FT,https://www.sofascore.com/enppi-al-mokawloon/pXqsowr#1426799,1426799
09/12/10,Ismaily,Smouha,3,2,FT,https://www.sofascore.com/smouha-ismaily/qXqsnwr#1426798,1426798
09/12/10,Haras El Hedoud,El-Shorta,1,0,FT,https://www.sofascore.com/haras-el-hedoud-ittihad-el-shorta/rXqsqwr#1494747,1494747
10/12/10,Al-Ittihad,Al Ahly,2,2,FT,https://www.sofascore.com/al-ittihad-alexandria-al-ahly-fc/kNcsMdo#1559038,1559038
17/09/10,El Gouna,Al-Ittihad,0,2,FT,https://www.sofascore.com/el-gouna-fc-al-ittihad-alexandria/Mdospwr#1475641,1475641
17/09/10,Smouha,Zamalek,1,3,FT,https://www.sofascore.com/smouha-zamalek-sc/tXqsnwr#1426810,1426810
17/09/10,El-Shorta,Petrojet,1,1,FT,https://www.sofascore.com/petrojet-ittihad-el-shorta/rXqsrwr#1426807,1426807
18/09/10,Al-Masry,El-Entag,1,0,FT,https://www.sofascore.com/el-entag-el-harby-al-masry/kwrsmwr#1426805,1426805
18/09/10,El-Makkasa,ENPPI,1,0,FT,https://www.sofascore.com/enppi-misr-el-makkasa/jwrsowr#1426808,1426808
23/09/10,Al-Mokawloon,Ismaily,2,1,FT,https://www.sofascore.com/ismaily-al-mokawloon/pXqsqXq#1426809,1426809
23/09/10,El-Gaish,Haras El Hedoud,1,2,FT,https://www.sofascore.com/haras-el-hedoud-talaea-el-gaish/lwrsqwr#1426806,1426806
23/09/10,Al Ahly,Wadi Degla,1,0,FT,https://www.sofascore.com/wadi-degla-al-ahly-fc/kNcstwr#1426804,1426804
26/09/10,Smouha,El Gouna,0,0,FT,https://www.sofascore.com/el-gouna-fc-smouha/nwrspwr#1426818,1426818
26/09/10,ENPPI,El-Shorta,0,1,FT,https://www.sofascore.com/enppi-ittihad-el-shorta/rXqsowr#1426817,1426817
27/09/10,El-Entag,Al Ahly,1,2,FT,https://www.sofascore.com/el-entag-el-harby-al-ahly-fc/kNcsmwr#1426813,1426813
27/09/10,Haras El Hedoud,Al-Masry,1,0,FT,https://www.sofascore.com/haras-el-hedoud-al-masry/kwrsqwr#1426812,1426812
27/09/10,Ismaily,El-Makkasa,1,1,FT,https://www.sofascore.com/misr-el-makkasa-ismaily/qXqsjwr#1426816,1426816
27/09/10,Petrojet,El-Gaish,2,2,FT,https://www.sofascore.com/petrojet-talaea-el-gaish/lwrsrwr#1426811,1426811
27/09/10,Wadi Degla,Al-Ittihad,1,0,FT,https://www.sofascore.com/wadi-degla-al-ittihad-alexandria/Mdostwr#1475492,1475492
27/09/10,Zamalek,Al-Mokawloon,1,0,FT,https://www.sofascore.com/zamalek-sc-al-mokawloon/pXqstXq#1426815,1426815
01/10/10,El Gouna,Wadi Degla,0,2,FT,https://www.sofascore.com/wadi-degla-el-gouna-fc/pwrstwr#1426819,1426819
01/10/10,Al-Ittihad,El-Entag,3,6,FT,https://www.sofascore.com/el-entag-el-harby-al-ittihad-alexandria/Mdosmwr#1490704,1490704
01/10/10,Al-Mokawloon,Smouha,2,1,FT,https://www.sofascore.com/smouha-al-mokawloon/pXqsnwr#1426826,1426826
01/10/10,El-Shorta,Ismaily,2,1,FT,https://www.sofascore.com/ittihad-el-shorta-ismaily/qXqsrXq#1426824,1426824
02/10/10,Al-Masry,Petrojet,0,0,FT,https://www.sofascore.com/petrojet-al-masry/kwrsrwr#1426822,1426822
02/10/10,El-Makkasa,Zamalek,3,4,FT,https://www.sofascore.com/misr-el-makkasa-zamalek-sc/tXqsjwr#1426825,1426825
02/10/10,El-Gaish,ENPPI,0,2,FT,https://www.sofascore.com/enppi-talaea-el-gaish/lwrsowr#1426823,1426823
21/12/10,Al Ahly,Haras El Hedoud,2,1,FT,https://www.sofascore.com/haras-el-hedoud-al-ahly-fc/kNcsqwr#1426821,1426821
25/10/10,ENPPI,Al-Masry,0,0,FT,https://www.sofascore.com/enppi-al-masry/kwrsowr#1426828,1426828
25/10/10,Smouha,El-Makkasa,0,1,FT,https://www.sofascore.com/smouha-misr-el-makkasa/jwrsnwr#1426832,1426832
25/10/10,El-Entag,Wadi Degla,1,1,FT,https://www.sofascore.com/wadi-degla-el-entag-el-harby/mwrstwr#1426831,1426831
26/10/10,Haras El Hedoud,Al-Ittihad,0,2,FT,https://www.sofascore.com/haras-el-hedoud-al-ittihad-alexandria/Mdosqwr#1495641,1495641
27/10/10,Al-Mokawloon,El Gouna,0,0,FT,https://www.sofascore.com/el-gouna-fc-al-mokawloon/pXqspwr#1426834,1426834
27/10/10,Ismaily,El-Gaish,3,0,FT,https://www.sofascore.com/talaea-el-gaish-ismaily/qXqslwr#1426827,1426827
27/10/10,Petrojet,Al Ahly,0,1,FT,https://www.sofascore.com/petrojet-al-ahly-fc/kNcsrwr#1426829,1426829
27/10/10,Zamalek,El-Shorta,2,0,FT,https://www.sofascore.com/zamalek-sc-ittihad-el-shorta/rXqstXq#1426833,1426833
04/11/10,El Gouna,El-Entag,1,0,FT,https://www.sofascore.com/el-gouna-fc-el-entag-el-harby/mwrspwr#1426842,1426842
04/11/10,Al-Masry,Ismaily,2,0,FT,https://www.sofascore.com/al-masry-ismaily/qXqskwr#1426836,1426836
04/11/10,El-Makkasa,Al-Mokawloon,2,0,FT,https://www.sofascore.com/misr-el-makkasa-al-mokawloon/pXqsjwr#1426840,1426840
04/11/10,El-Gaish,Zamalek,2,2,FT,https://www.sofascore.com/talaea-el-gaish-zamalek-sc/tXqslwr#1426835,1426835
04/11/10,Wadi Degla,Haras El Hedoud,0,1,FT,https://www.sofascore.com/wadi-degla-haras-el-hedoud/qwrstwr#1426839,1426839
04/11/10,Al Ahly,ENPPI,3,2,FT,https://www.sofascore.com/enppi-al-ahly-fc/kNcsowr#1426837,1426837
05/11/10,Al-Ittihad,Petrojet,2,3,FT,https://www.sofascore.com/petrojet-al-ittihad-alexandria/Mdosrwr#1495682,1495682
05/11/10,El-Shorta,Smouha,1,1,FT,https://www.sofascore.com/smouha-ittihad-el-shorta/rXqsnwr#1426841,1426841
20/11/10,Haras El Hedoud,El-Entag,1,1,FT,https://www.sofascore.com/haras-el-hedoud-el-entag-el-harby/mwrsqwr#1426848,1426848
20/11/10,Petrojet,Wadi Degla,1,1,FT,https://www.sofascore.com/wadi-degla-petrojet/rwrstwr#1426847,1426847
20/11/10,Smouha,El-Gaish,1,1,FT,https://www.sofascore.com/smouha-talaea-el-gaish/lwrsnwr#1426843,1426843
20/11/10,Al-Mokawloon,El-Shorta,0,0,FT,https://www.sofascore.com/ittihad-el-shorta-al-mokawloon/pXqsrXq#1426849,1426849
21/11/10,ENPPI,Al-Ittihad,2,0,FT,https://www.sofascore.com/enppi-al-ittihad-alexandria/Mdosowr#1495697,1495697
21/11/10,Ismaily,Al Ahly,3,1,FT,https://www.sofascore.com/ismaily-al-ahly-fc/kNcsqXq#1426845,1426845
21/11/10,El-Makkasa,El Gouna,0,0,FT,https://www.sofascore.com/el-gouna-fc-misr-el-makkasa/jwrspwr#1426850,1426850
21/11/10,Zamalek,Al-Masry,1,0,FT,https://www.sofascore.com/al-masry-zamalek-sc/tXqskwr#1426844,1426844
25/11/10,El Gouna,Haras El Hedoud,2,0,FT,https://www.sofascore.com/haras-el-hedoud-el-gouna-fc/pwrsqwr#1426851,1426851
25/11/10,Al-Ittihad,Ismaily,1,3,FT,https://www.sofascore.com/ismaily-al-ittihad-alexandria/MdosqXq#1532015,1532015
25/11/10,Al-Masry,Smouha,1,3,FT,https://www.sofascore.com/smouha-al-masry/kwrsnwr#1426856,1426856
25/11/10,El-Entag,Petrojet,3,2,FT,https://www.sofascore.com/petrojet-el-entag-el-harby/mwrsrwr#1426852,1426852
25/11/10,El-Gaish,Al-Mokawloon,2,1,FT,https://www.sofascore.com/talaea-el-gaish-al-mokawloon/pXqslwr#1426857,1426857
25/11/10,Wadi Degla,ENPPI,2,3,FT,https://www.sofascore.com/wadi-degla-enppi/owrstwr#1426853,1426853
25/11/10,El-Shorta,El-Makkasa,3,0,FT,https://www.sofascore.com/misr-el-makkasa-ittihad-el-shorta/rXqsjwr#1426858,1426858
30/12/10,Al Ahly,Zamalek,0,0,FT,https://www.sofascore.com/zamalek-sc-al-ahly-fc/kNcstXq#1426855,1426855
02/12/10,El-Makkasa,El-Gaish,1,1,FT,https://www.sofascore.com/talaea-el-gaish-misr-el-makkasa/jwrslwr#1426859,1426859
02/12/10,Smouha,Al Ahly,1,1,FT,https://www.sofascore.com/smouha-al-ahly-fc/kNcsnwr#1426861,1426861
02/12/10,Zamalek,Al-Ittihad,4,3,FT,https://www.sofascore.com/zamalek-sc-al-ittihad-alexandria/MdostXq#1559081,1559081
03/12/10,ENPPI,El-Entag,3,2,FT,https://www.sofascore.com/enppi-el-entag-el-harby/mwrsowr#1426864,1426864
03/12/10,Ismaily,Wadi Degla,1,0,FT,https://www.sofascore.com/wadi-degla-ismaily/qXqstwr#1426863,1426863
03/12/10,El-Shorta,El Gouna,1,0,FT,https://www.sofascore.com/el-gouna-fc-ittihad-el-shorta/rXqspwr#1426866,1426866
03/12/10,Petrojet,Haras El Hedoud,3,0,FT,https://www.sofascore.com/petrojet-haras-el-hedoud/qwrsrwr#1426865,1426865
03/12/10,Al-Mokawloon,Al-Masry,1,1,FT,https://www.sofascore.com/al-masry-al-mokawloon/pXqskwr#1426860,1426860
24/12/10,Al-Ittihad,Smouha,0,3,FT,https://www.sofascore.com/smouha-al-ittihad-alexandria/Mdosnwr#1567177,1567177
24/12/10,Al-Masry,El-Makkasa,1,0,FT,https://www.sofascore.com/al-masry-misr-el-makkasa/jwrskwr#1426873,1426873
24/12/10,Petrojet,El Gouna,1,0,FT,https://www.sofascore.com/petrojet-el-gouna-fc/pwrsrwr#1426867,1426867
24/12/10,Wadi Degla,Zamalek,0,2,FT,https://www.sofascore.com/wadi-degla-zamalek-sc/tXqstwr#1426870,1426870
25/12/10,El-Entag,Ismaily,1,1,FT,https://www.sofascore.com/el-entag-el-harby-ismaily/qXqsmwr#1426869,1426869
25/12/10,Haras El Hedoud,ENPPI,2,3,FT,https://www.sofascore.com/haras-el-hedoud-enppi/owrsqwr#1426868,1426868
25/12/10,El-Gaish,El-Shorta,1,0,FT,https://www.sofascore.com/talaea-el-gaish-ittihad-el-shorta/rXqslwr#1426874,1426874
25/12/10,Al Ahly,Al-Mokawloon,1,1,FT,https://www.sofascore.com/al-mokawloon-al-ahly-fc/kNcspXq#1426872,1426872
20/01/11,El Gouna,El-Gaish,2,2,FT,https://www.sofascore.com/el-gouna-fc-talaea-el-gaish/lwrspwr#1426875,1426875
20/01/11,Al-Mokawloon,Al-Ittihad,1,1,FT,https://www.sofascore.com/al-mokawloon-al-ittihad-alexandria/MdospXq#1576170,1576170
20/01/11,Smouha,Wadi Degla,2,2,FT,https://www.sofascore.com/wadi-degla-smouha/nwrstwr#1426879,1426879
20/01/11,ENPPI,Petrojet,1,3,FT,https://www.sofascore.com/petrojet-enppi/owrsrwr#1426882,1426882
21/01/11,Ismaily,Haras El Hedoud,3,2,FT,https://www.sofascore.com/haras-el-hedoud-ismaily/qXqsqwr#1426881,1426881
21/01/11,Zamalek,El-Entag,0,0,FT,https://www.sofascore.com/el-entag-el-harby-zamalek-sc/tXqsmwr#1426880,1426880
22/01/11,El-Makkasa,Al Ahly,1,1,FT,https://www.sofascore.com/misr-el-makkasa-al-ahly-fc/kNcsjwr#1426877,1426877
22/01/11,El-Shorta,Al-Masry,2,0,FT,https://www.sofascore.com/al-masry-ittihad-el-shorta/rXqskwr#1426876,1426876
28/01/11,El Gouna,ENPPI,None,None,Postponed,https://www.sofascore.com/el-gouna-fc-enppi/owrspwr#1426890,1426890
28/01/11,Ismaily,Petrojet,None,None,Postponed,https://www.sofascore.com/petrojet-ismaily/qXqsrwr#1426884,1426884
28/01/11,El-Makkasa,Al-Ittihad,None,None,Postponed,https://www.sofascore.com/misr-el-makkasa-al-ittihad-alexandria/Mdosjwr#1608082,1608082
28/01/11,El-Shorta,Al Ahly,None,None,Postponed,https://www.sofascore.com/ittihad-el-shorta-al-ahly-fc/kNcsrXq#1426889,1426889
29/01/11,Smouha,El-Entag,None,None,Postponed,https://www.sofascore.com/smouha-el-entag-el-harby/mwrsnwr#1426886,1426886
29/01/11,El-Gaish,Al-Masry,None,None,Postponed,https://www.sofascore.com/talaea-el-gaish-al-masry/kwrslwr#1426883,1426883
29/01/11,Al-Mokawloon,Wadi Degla,None,None,Postponed,https://www.sofascore.com/wadi-degla-al-mokawloon/pXqstwr#1426887,1426887
25/03/11,Al-Mokawloon,Wadi Degla,None,None,Postponed,https://www.sofascore.com/wadi-degla-al-mokawloon/pXqstwr#1645300,1645300
25/03/11,El Gouna,ENPPI,None,None,Postponed,https://www.sofascore.com/el-gouna-fc-enppi/owrspwr#1645303,1645303
25/03/11,Ismaily,Petrojet,None,None,Postponed,https://www.sofascore.com/petrojet-ismaily/qXqsrwr#1645298,1645298
25/03/11,El-Shorta,Al Ahly,None,None,Postponed,https://www.sofascore.com/ittihad-el-shorta-al-ahly-fc/kNcsrXq#1645302,1645302
25/03/11,El-Makkasa,Al-Ittihad,None,None,Postponed,https://www.sofascore.com/misr-el-makkasa-al-ittihad-alexandria/Mdosjwr#1645301,1645301
25/03/11,Smouha,El-Entag,None,None,Postponed,https://www.sofascore.com/smouha-el-entag-el-harby/mwrsnwr#1645299,1645299
25/03/11,El-Gaish,Al-Masry,None,None,Postponed,https://www.sofascore.com/talaea-el-gaish-al-masry/kwrslwr#1645297,1645297
25/03/11,Zamalek,Haras El Hedoud,None,None,Postponed,https://www.sofascore.com/haras-el-hedoud-zamalek-sc/tXqsqwr#1426885,1426885
13/04/11,El Gouna,ENPPI,2,1,FT,https://www.sofascore.com/el-gouna-fc-enppi/owrspwr#1694278,1694278
13/04/11,Ismaily,Petrojet,1,1,FT,https://www.sofascore.com/petrojet-ismaily/qXqsrwr#1694273,1694273
13/04/11,Smouha,El-Entag,3,2,FT,https://www.sofascore.com/smouha-el-entag-el-harby/mwrsnwr#1694274,1694274
13/04/11,El-Gaish,Al-Masry,1,1,FT,https://www.sofascore.com/talaea-el-gaish-al-masry/kwrslwr#1694272,1694272
13/04/11,El-Shorta,Al Ahly,1,2,FT,https://www.sofascore.com/ittihad-el-shorta-al-ahly-fc/kNcsrXq#1694277,1694277
14/04/11,Al-Mokawloon,Wadi Degla,0,3,FT,https://www.sofascore.com/wadi-degla-al-mokawloon/pXqstwr#1694275,1694275
14/04/11,El-Makkasa,Al-Ittihad,4,0,FT,https://www.sofascore.com/misr-el-makkasa-al-ittihad-alexandria/Mdosjwr#1694276,1694276
14/04/11,Zamalek,Haras El Hedoud,2,1,FT,https://www.sofascore.com/haras-el-hedoud-zamalek-sc/tXqsqwr#1694271,1694271
17/04/11,Al Ahly,El-Gaish,1,0,FT,https://www.sofascore.com/talaea-el-gaish-al-ahly-fc/kNcslwr#1426892,1426892
19/04/11,Al-Masry,El Gouna,1,1,FT,https://www.sofascore.com/el-gouna-fc-al-masry/kwrspwr#1426891,1426891
19/04/11,ENPPI,Ismaily,0,0,FT,https://www.sofascore.com/enppi-ismaily/qXqsowr#1426897,1426897
19/04/11,Haras El Hedoud,Smouha,1,0,FT,https://www.sofascore.com/haras-el-hedoud-smouha/nwrsqwr#1426895,1426895
19/04/11,Wadi Degla,El-Makkasa,1,1,FT,https://www.sofascore.com/wadi-degla-misr-el-makkasa/jwrstwr#1426893,1426893
20/04/11,Al-Ittihad,El-Shorta,0,0,FT,https://www.sofascore.com/ittihad-el-shorta-al-ittihad-alexandria/MdosrXq#1427230,1427230
20/04/11,Petrojet,Zamalek,1,2,FT,https://www.sofascore.com/petrojet-zamalek-sc/tXqsrwr#1426896,1426896
20/04/11,El-Entag,Al-Mokawloon,1,1,FT,https://www.sofascore.com/el-entag-el-harby-al-mokawloon/pXqsmwr#1426894,1426894
25/04/11,El Gouna,Ismaily,2,3,FT,https://www.sofascore.com/el-gouna-fc-ismaily/qXqspwr#1426905,1426905
25/04/11,El-Gaish,Al-Ittihad,3,1,FT,https://www.sofascore.com/talaea-el-gaish-al-ittihad-alexandria/Mdoslwr#1626844,1626844
26/04/11,El-Makkasa,El-Entag,0,0,FT,https://www.sofascore.com/el-entag-el-harby-misr-el-makkasa/jwrsmwr#1426903,1426903
26/04/11,Smouha,Petrojet,0,1,FT,https://www.sofascore.com/petrojet-smouha/nwrsrwr#1426901,1426901
26/04/11,Zamalek,ENPPI,0,0,FT,https://www.sofascore.com/enppi-zamalek-sc/tXqsowr#1426900,1426900
26/04/11,El-Shorta,Wadi Degla,1,0,FT,https://www.sofascore.com/wadi-degla-ittihad-el-shorta/rXqstwr#1426904,1426904
28/04/11,Al-Mokawloon,Haras El Hedoud,0,1,FT,https://www.sofascore.com/haras-el-hedoud-al-mokawloon/pXqsqwr#1426902,1426902
29/04/11,Al-Masry,Al Ahly,0,0,FT,https://www.sofascore.com/al-masry-al-ahly-fc/kNcskwr#1426899,1426899
02/05/11,Haras El Hedoud,El-Makkasa,0,1,FT,https://www.sofascore.com/haras-el-hedoud-misr-el-makkasa/jwrsqwr#1426910,1426910
02/05/11,Ismaily,Zamalek,0,0,FT,https://www.sofascore.com/zamalek-sc-ismaily/qXqstXq#1426913,1426913
02/05/11,Petrojet,Al-Mokawloon,1,3,FT,https://www.sofascore.com/petrojet-al-mokawloon/pXqsrwr#1426911,1426911
02/05/11,Wadi Degla,El-Gaish,2,0,FT,https://www.sofascore.com/wadi-degla-talaea-el-gaish/lwrstwr#1426908,1426908
02/05/11,El-Entag,El-Shorta,2,3,FT,https://www.sofascore.com/el-entag-el-harby-ittihad-el-shorta/rXqsmwr#1426909,1426909
03/05/11,Al-Ittihad,Al-Masry,3,1,FT,https://www.sofascore.com/al-masry-al-ittihad-alexandria/Mdoskwr#1626843,1626843
03/05/11,ENPPI,Smouha,1,1,FT,https://www.sofascore.com/enppi-smouha/nwrsowr#1426912,1426912
03/05/11,Al Ahly,El Gouna,1,0,FT,https://www.sofascore.com/el-gouna-fc-al-ahly-fc/kNcspwr#1426906,1426906
09/05/11,Al-Masry,Wadi Degla,2,0,FT,https://www.sofascore.com/wadi-degla-al-masry/kwrstwr#1426915,1426915
09/05/11,El-Gaish,El-Entag,0,0,FT,https://www.sofascore.com/el-entag-el-harby-talaea-el-gaish/lwrsmwr#1426914,1426914
10/05/11,El Gouna,Zamalek,2,1,FT,https://www.sofascore.com/el-gouna-fc-zamalek-sc/tXqspwr#1426921,1426921
10/05/11,El-Makkasa,Petrojet,3,1,FT,https://www.sofascore.com/petrojet-misr-el-makkasa/jwrsrwr#1426919,1426919
10/05/11,Smouha,Ismaily,2,4,FT,https://www.sofascore.com/smouha-ismaily/qXqsnwr#1426917,1426917
10/05/11,Al-Mokawloon,ENPPI,1,2,FT,https://www.sofascore.com/enppi-al-mokawloon/pXqsowr#1426918,1426918
12/05/11,El-Shorta,Haras El Hedoud,1,0,FT,https://www.sofascore.com/haras-el-hedoud-ittihad-el-shorta/rXqsqwr#1426920,1426920
12/05/11,Al Ahly,Al-Ittihad,1,0,FT,https://www.sofascore.com/al-ittihad-alexandria-al-ahly-fc/kNcsMdo#1644889,1644889
15/05/11,El-Entag,Al-Masry,0,0,FT,https://www.sofascore.com/el-entag-el-harby-al-masry/kwrsmwr#1426924,1426924
15/05/11,ENPPI,El-Makkasa,1,1,FT,https://www.sofascore.com/enppi-misr-el-makkasa/jwrsowr#1426927,1426927
15/05/11,Ismaily,Al-Mokawloon,0,1,FT,https://www.sofascore.com/ismaily-al-mokawloon/pXqsqXq#1426928,1426928
15/05/11,Zamalek,Smouha,3,0,FT,https://www.sofascore.com/smouha-zamalek-sc/tXqsnwr#1426929,1426929
16/05/11,Al-Ittihad,El Gouna,0,0,FT,https://www.sofascore.com/el-gouna-fc-al-ittihad-alexandria/Mdospwr#1661559,1661559
16/05/11,Haras El Hedoud,El-Gaish,1,1,FT,https://www.sofascore.com/haras-el-hedoud-talaea-el-gaish/lwrsqwr#1426925,1426925
16/05/11,Petrojet,El-Shorta,None,None,Postponed,https://www.sofascore.com/petrojet-ittihad-el-shorta/rXqsrwr#1426926,1426926
16/05/11,Wadi Degla,Al Ahly,1,2,FT,https://www.sofascore.com/wadi-degla-al-ahly-fc/kNcstwr#1426923,1426923
15/06/11,Petrojet,El-Shorta,0,0,FT,https://www.sofascore.com/petrojet-ittihad-el-shorta/rXqsrwr#1746046,1746046
20/05/11,Al-Masry,Haras El Hedoud,1,0,FT,https://www.sofascore.com/haras-el-hedoud-al-masry/kwrsqwr#1426931,1426931
20/05/11,El-Shorta,ENPPI,0,1,FT,https://www.sofascore.com/enppi-ittihad-el-shorta/rXqsowr#1426936,1426936
20/05/11,Al Ahly,El-Entag,2,2,FT,https://www.sofascore.com/el-entag-el-harby-al-ahly-fc/kNcsmwr#1426932,1426932
21/05/11,El Gouna,Smouha,1,0,FT,https://www.sofascore.com/el-gouna-fc-smouha/nwrspwr#1426937,1426937
21/05/11,El-Gaish,Petrojet,1,0,FT,https://www.sofascore.com/petrojet-talaea-el-gaish/lwrsrwr#1426930,1426930
21/05/11,Al-Mokawloon,Zamalek,2,3,FT,https://www.sofascore.com/zamalek-sc-al-mokawloon/pXqstXq#1426934,1426934
22/05/11,El-Makkasa,Ismaily,0,0,FT,https://www.sofascore.com/misr-el-makkasa-ismaily/qXqsjwr#1426935,1426935
15/06/11,Al-Ittihad,Wadi Degla,0,2,FT,https://www.sofascore.com/wadi-degla-al-ittihad-alexandria/Mdostwr#1715426,1715426
25/05/11,El-Entag,Al-Ittihad,2,1,FT,https://www.sofascore.com/el-entag-el-harby-al-ittihad-alexandria/Mdosmwr#1715427,1715427
25/05/11,Haras El Hedoud,Al Ahly,0,3,FT,https://www.sofascore.com/haras-el-hedoud-al-ahly-fc/kNcsqwr#1426940,1426940
25/05/11,Petrojet,Al-Masry,0,1,FT,https://www.sofascore.com/petrojet-al-masry/kwrsrwr#1426941,1426941
25/05/11,ENPPI,El-Gaish,1,0,FT,https://www.sofascore.com/enppi-talaea-el-gaish/lwrsowr#1426942,1426942
26/05/11,Ismaily,El-Shorta,4,1,FT,https://www.sofascore.com/ittihad-el-shorta-ismaily/qXqsrXq#1426943,1426943
