Date,HomeTeam,AwayTeam,HomeScore,AwayScore,MatchState,MatchLink,MatchCode
28/10/11,Al-Ittihad,Al Ahly,0,2,FT,https://www.sofascore.com/al-ittihad-alexandria-al-ahly-fc/kNcsMdo#2075489,2075489
28/10/11,El Dakhlya,Ismaily,1,2,FT,https://www.sofascore.com/el-dakhlya-ismaily/qXqsrqy#2075491,2075491
28/10/11,Zamalek,El-Entag,3,1,FT,https://www.sofascore.com/el-entag-el-harby-zamalek-sc/tXqsmwr#2084823,2084823
29/10/11,Haras El Hedoud,El Mahalla,1,0,FT,https://www.sofascore.com/ghazl-el-mahalla-haras-el-hedoud/qwrsuqy#2075487,2075487
02/11/11,El-Entag,Beni Suef,1,0,FT,https://www.sofascore.com/beni-suef-sc-el-entag-el-harby/mwrspqy#2082175,2082175
02/11/11,Ismaily,ENPPI,2,1,FT,https://www.sofascore.com/enppi-ismaily/qXqsowr#2082171,2082171
02/11/11,El-Shorta,Al-Masry,0,0,FT,https://www.sofascore.com/al-masry-ittihad-el-shorta/rXqskwr#2082173,2082173
02/11/11,Wadi Degla,El Gouna,0,0,FT,https://www.sofascore.com/wadi-degla-el-gouna-fc/pwrstwr#2082177,2082177
02/11/11,Al Ahly,El Dakhlya,3,1,FT,https://www.sofascore.com/el-dakhlya-al-ahly-fc/kNcsrqy#2082179,2082179
03/11/11,El Mahalla,Petrojet,2,2,FT,https://www.sofascore.com/ghazl-el-mahalla-petrojet/rwrsuqy#2082163,2082163
03/11/11,El-Makkasa,Al-Ittihad,5,2,FT,https://www.sofascore.com/misr-el-makkasa-al-ittihad-alexandria/Mdosjwr#2085077,2085077
03/11/11,Smouha,Zamalek,0,1,FT,https://www.sofascore.com/smouha-zamalek-sc/tXqsnwr#2082167,2082167
03/11/11,El-Gaish,Haras El Hedoud,0,1,FT,https://www.sofascore.com/haras-el-hedoud-talaea-el-gaish/lwrsqwr#2082169,2082169
07/11/11,El Gouna,El Mahalla,2,2,FT,https://www.sofascore.com/ghazl-el-mahalla-el-gouna-fc/pwrsuqy#2082189,2082189
07/11/11,Al-Ittihad,Wadi Degla,0,0,FT,https://www.sofascore.com/wadi-degla-al-ittihad-alexandria/Mdostwr#2097611,2097611
07/11/11,Al-Masry,Al-Mokawloon,1,0,FT,https://www.sofascore.com/al-masry-al-mokawloon/pXqskwr#2082195,2082195
07/11/11,El Dakhlya,El-Makkasa,0,1,FT,https://www.sofascore.com/el-dakhlya-misr-el-makkasa/jwrsrqy#2082193,2082193
07/11/11,ENPPI,Al Ahly,2,3,FT,https://www.sofascore.com/enppi-al-ahly-fc/kNcsowr#2082197,2082197
08/11/11,Beni Suef,Smouha,2,1,FT,https://www.sofascore.com/beni-suef-sc-smouha/nwrspqy#2082181,2082181
08/11/11,Haras El Hedoud,El-Entag,3,0,FT,https://www.sofascore.com/haras-el-hedoud-el-entag-el-harby/mwrsqwr#2082185,2082185
08/11/11,Petrojet,El-Gaish,1,1,FT,https://www.sofascore.com/petrojet-talaea-el-gaish/lwrsrwr#2082183,2082183
08/11/11,Zamalek,El-Shorta,1,2,FT,https://www.sofascore.com/zamalek-sc-ittihad-el-shorta/rXqstXq#2082187,2082187
12/12/11,El-Gaish,El Gouna,1,1,FT,https://www.sofascore.com/el-gouna-fc-talaea-el-gaish/lwrspwr#2082199,2082199
12/12/11,Wadi Degla,El Dakhlya,0,0,FT,https://www.sofascore.com/el-dakhlya-wadi-degla/twrsrqy#2082215,2082215
13/12/11,El-Entag,Petrojet,0,0,FT,https://www.sofascore.com/petrojet-el-entag-el-harby/mwrsrwr#2082213,2082213
13/12/11,El Mahalla,Al-Ittihad,0,0,FT,https://www.sofascore.com/ghazl-el-mahalla-al-ittihad-alexandria/Mdosuqy#2143984,2143984
13/12/11,Smouha,Haras El Hedoud,1,2,FT,https://www.sofascore.com/haras-el-hedoud-smouha/nwrsqwr#2082201,2082201
14/12/11,El-Shorta,Beni Suef,2,0,FT,https://www.sofascore.com/beni-suef-sc-ittihad-el-shorta/rXqspqy#2082211,2082211
14/12/11,El-Makkasa,ENPPI,2,1,FT,https://www.sofascore.com/enppi-misr-el-makkasa/jwrsowr#2082203,2082203
14/12/11,Al-Mokawloon,Zamalek,1,3,FT,https://www.sofascore.com/zamalek-sc-al-mokawloon/pXqstXq#2082207,2082207
27/12/11,Al Ahly,Ismaily,1,0,FT,https://www.sofascore.com/ismaily-al-ahly-fc/kNcsqXq#2082209,2082209
17/12/11,El Gouna,El-Entag,3,0,FT,https://www.sofascore.com/el-gouna-fc-el-entag-el-harby/mwrspwr#2082227,2082227
17/12/11,Al-Ittihad,El-Gaish,1,0,FT,https://www.sofascore.com/talaea-el-gaish-al-ittihad-alexandria/Mdoslwr#2147928,2147928
17/12/11,Petrojet,Smouha,0,0,FT,https://www.sofascore.com/petrojet-smouha/nwrsrwr#2082231,2082231
17/12/11,El Dakhlya,El Mahalla,1,1,FT,https://www.sofascore.com/ghazl-el-mahalla-el-dakhlya/rqysuqy#2082233,2082233
18/12/11,Beni Suef,Al-Mokawloon,1,0,FT,https://www.sofascore.com/beni-suef-sc-al-mokawloon/pXqspqy#2082217,2082217
18/12/11,ENPPI,Wadi Degla,3,3,FT,https://www.sofascore.com/wadi-degla-enppi/owrstwr#2082219,2082219
18/12/11,Haras El Hedoud,El-Shorta,2,0,FT,https://www.sofascore.com/haras-el-hedoud-ittihad-el-shorta/rXqsqwr#2082221,2082221
18/12/11,Ismaily,El-Makkasa,0,0,FT,https://www.sofascore.com/misr-el-makkasa-ismaily/qXqsjwr#2082223,2082223
18/12/11,Zamalek,Al-Masry,None,None,Postponed,https://www.sofascore.com/al-masry-zamalek-sc/tXqskwr#2082225,2082225
30/12/11,Zamalek,Al-Masry,2,1,FT,https://www.sofascore.com/al-masry-zamalek-sc/tXqskwr#2245952,2245952
21/12/11,El-Entag,El-Shorta,None,None,Postponed,https://www.sofascore.com/el-entag-el-harby-ittihad-el-shorta/rXqsmwr#2082251,2082251
21/12/11,El-Entag,Al-Ittihad,0,0,FT,https://www.sofascore.com/el-entag-el-harby-al-ittihad-alexandria/Mdosmwr#2257602,2257602
21/12/11,Smouha,El Gouna,0,1,FT,https://www.sofascore.com/el-gouna-fc-smouha/nwrspwr#2082247,2082247
21/12/11,El-Gaish,El Dakhlya,1,1,FT,https://www.sofascore.com/el-dakhlya-talaea-el-gaish/lwrsrqy#2082249,2082249
22/12/11,Al-Masry,Beni Suef,1,0,FT,https://www.sofascore.com/beni-suef-sc-al-masry/kwrspqy#2082243,2082243
22/12/11,Al-Mokawloon,Haras El Hedoud,2,3,FT,https://www.sofascore.com/haras-el-hedoud-al-mokawloon/pXqsqwr#2082241,2082241
22/12/11,El Mahalla,ENPPI,2,1,FT,https://www.sofascore.com/ghazl-el-mahalla-enppi/owrsuqy#2082237,2082237
22/12/11,El-Shorta,Petrojet,2,0,FT,https://www.sofascore.com/petrojet-ittihad-el-shorta/rXqsrwr#2082239,2082239
22/12/11,Wadi Degla,Ismaily,0,1,FT,https://www.sofascore.com/wadi-degla-ismaily/qXqstwr#2082245,2082245
23/12/11,El-Makkasa,Al Ahly,1,2,FT,https://www.sofascore.com/misr-el-makkasa-al-ahly-fc/kNcsjwr#2082235,2082235
25/12/11,Al-Ittihad,Smouha,3,3,FT,https://www.sofascore.com/smouha-al-ittihad-alexandria/Mdosnwr#2202600,2202600
25/12/11,El Dakhlya,El-Entag,0,0,FT,https://www.sofascore.com/el-dakhlya-el-entag-el-harby/mwrsrqy#2082271,2082271
26/12/11,El Gouna,El-Shorta,0,0,FT,https://www.sofascore.com/el-gouna-fc-ittihad-el-shorta/rXqspwr#2082253,2082253
26/12/11,ENPPI,El-Gaish,2,2,FT,https://www.sofascore.com/enppi-talaea-el-gaish/lwrsowr#2082259,2082259
26/12/11,Haras El Hedoud,Al-Masry,2,1,FT,https://www.sofascore.com/haras-el-hedoud-al-masry/kwrsqwr#2082263,2082263
26/12/11,Petrojet,Al-Mokawloon,1,1,FT,https://www.sofascore.com/petrojet-al-mokawloon/pXqsrwr#2082265,2082265
26/12/11,Beni Suef,Zamalek,0,2,FT,https://www.sofascore.com/beni-suef-sc-zamalek-sc/tXqspqy#2082257,2082257
30/12/11,Al-Masry,Petrojet,None,None,Postponed,https://www.sofascore.com/petrojet-al-masry/kwrsrwr#2082287,2082287
30/12/11,El-Entag,ENPPI,0,2,FT,https://www.sofascore.com/enppi-el-entag-el-harby/mwrsowr#2082289,2082289
30/12/11,El-Shorta,Al-Ittihad,1,0,FT,https://www.sofascore.com/ittihad-el-shorta-al-ittihad-alexandria/MdosrXq#2202606,2202606
30/12/11,Smouha,El Dakhlya,2,1,FT,https://www.sofascore.com/el-dakhlya-smouha/nwrsrqy#2082279,2082279
31/12/11,Al-Mokawloon,El Gouna,4,1,FT,https://www.sofascore.com/el-gouna-fc-al-mokawloon/pXqspwr#2082283,2082283
31/12/11,El Mahalla,Al Ahly,0,2,FT,https://www.sofascore.com/ghazl-el-mahalla-al-ahly-fc/kNcsuqy#2082275,2082275
31/12/11,Wadi Degla,El-Makkasa,3,3,FT,https://www.sofascore.com/wadi-degla-misr-el-makkasa/jwrstwr#2082273,2082273
01/01/12,El-Gaish,Ismaily,1,2,FT,https://www.sofascore.com/talaea-el-gaish-ismaily/qXqslwr#2082285,2082285
03/01/12,Petrojet,Zamalek,1,1,FT,https://www.sofascore.com/petrojet-zamalek-sc/tXqsrwr#2082295,2082295
03/01/12,El Dakhlya,El-Shorta,0,1,FT,https://www.sofascore.com/el-dakhlya-ittihad-el-shorta/rXqsrqy#2082307,2082307
04/01/12,Haras El Hedoud,Beni Suef,3,2,FT,https://www.sofascore.com/beni-suef-sc-haras-el-hedoud/qwrspqy#2082293,2082293
04/01/12,ENPPI,Smouha,2,0,FT,https://www.sofascore.com/enppi-smouha/nwrsowr#2082303,2082303
05/01/12,El Gouna,Al-Masry,0,1,FT,https://www.sofascore.com/el-gouna-fc-al-masry/kwrspwr#2082299,2082299
05/01/12,Al-Ittihad,Al-Mokawloon,2,1,FT,https://www.sofascore.com/al-mokawloon-al-ittihad-alexandria/MdospXq#2276438,2276438
05/01/12,Ismaily,El-Entag,2,0,FT,https://www.sofascore.com/el-entag-el-harby-ismaily/qXqsmwr#2082305,2082305
05/01/12,El-Makkasa,El Mahalla,5,1,FT,https://www.sofascore.com/ghazl-el-mahalla-misr-el-makkasa/jwrsuqy#2082291,2082291
05/01/12,Al Ahly,El-Gaish,3,0,FT,https://www.sofascore.com/talaea-el-gaish-al-ahly-fc/kNcslwr#2082297,2082297
09/01/12,Al-Mokawloon,El Dakhlya,4,1,FT,https://www.sofascore.com/el-dakhlya-al-mokawloon/pXqsrqy#2082323,2082323
09/01/12,Smouha,Ismaily,2,1,FT,https://www.sofascore.com/smouha-ismaily/qXqsnwr#2082315,2082315
09/01/12,El-Shorta,ENPPI,0,1,FT,https://www.sofascore.com/enppi-ittihad-el-shorta/rXqsowr#2082327,2082327
10/01/12,Beni Suef,Petrojet,0,0,FT,https://www.sofascore.com/beni-suef-sc-petrojet/rwrspqy#2082311,2082311
10/01/12,Al-Masry,Al-Ittihad,2,0,FT,https://www.sofascore.com/al-masry-al-ittihad-alexandria/Mdoskwr#2290246,2290246
10/01/12,El-Gaish,El-Makkasa,1,1,FT,https://www.sofascore.com/talaea-el-gaish-misr-el-makkasa/jwrslwr#2082317,2082317
11/01/12,El Mahalla,Wadi Degla,0,0,FT,https://www.sofascore.com/ghazl-el-mahalla-wadi-degla/twrsuqy#2082313,2082313
11/01/12,El-Entag,Al Ahly,1,1,FT,https://www.sofascore.com/el-entag-el-harby-al-ahly-fc/kNcsmwr#2082319,2082319
11/01/12,Zamalek,El Gouna,1,0,FT,https://www.sofascore.com/el-gouna-fc-zamalek-sc/tXqspwr#2082309,2082309
13/01/12,Ismaily,El-Shorta,1,1,FT,https://www.sofascore.com/ittihad-el-shorta-ismaily/qXqsrXq#2082341,2082341
13/01/12,ENPPI,Al-Mokawloon,3,0,FT,https://www.sofascore.com/enppi-al-mokawloon/pXqsowr#2082345,2082345
14/01/12,El Dakhlya,Al-Masry,2,0,FT,https://www.sofascore.com/el-dakhlya-al-masry/kwrsrqy#2082343,2082343
14/01/12,El-Makkasa,El-Entag,2,0,FT,https://www.sofascore.com/el-entag-el-harby-misr-el-makkasa/jwrsmwr#2082335,2082335
14/01/12,Petrojet,Haras El Hedoud,0,3,FT,https://www.sofascore.com/petrojet-haras-el-hedoud/qwrsrwr#2082337,2082337
14/01/12,Al Ahly,Smouha,3,1,FT,https://www.sofascore.com/smouha-al-ahly-fc/kNcsnwr#2082339,2082339
15/01/12,El Gouna,Beni Suef,2,1,FT,https://www.sofascore.com/beni-suef-sc-el-gouna-fc/pwrspqy#2082329,2082329
15/01/12,Al-Ittihad,Zamalek,0,2,FT,https://www.sofascore.com/zamalek-sc-al-ittihad-alexandria/MdostXq#2290248,2290248
15/01/12,Wadi Degla,El-Gaish,2,2,FT,https://www.sofascore.com/wadi-degla-talaea-el-gaish/lwrstwr#2082331,2082331
18/01/12,Al-Masry,ENPPI,1,0,FT,https://www.sofascore.com/enppi-al-masry/kwrsowr#2082363,2082363
18/01/12,Smouha,El-Makkasa,3,1,FT,https://www.sofascore.com/smouha-misr-el-makkasa/jwrsnwr#2082353,2082353
18/01/12,El-Shorta,Al Ahly,0,1,FT,https://www.sofascore.com/ittihad-el-shorta-al-ahly-fc/kNcsrXq#2082361,2082361
19/01/12,Beni Suef,Al-Ittihad,2,1,FT,https://www.sofascore.com/beni-suef-sc-al-ittihad-alexandria/Mdospqy#2324870,2324870
19/01/12,Al-Mokawloon,Ismaily,0,1,FT,https://www.sofascore.com/ismaily-al-mokawloon/pXqsqXq#2082365,2082365
19/01/12,Haras El Hedoud,El Gouna,1,0,FT,https://www.sofascore.com/haras-el-hedoud-el-gouna-fc/pwrsqwr#2082355,2082355
19/01/12,Zamalek,El Dakhlya,2,1,FT,https://www.sofascore.com/el-dakhlya-zamalek-sc/tXqsrqy#2082357,2082357
20/01/12,El-Gaish,El Mahalla,3,0,FT,https://www.sofascore.com/ghazl-el-mahalla-talaea-el-gaish/lwrsuqy#2082351,2082351
20/01/12,El-Entag,Wadi Degla,2,3,FT,https://www.sofascore.com/wadi-degla-el-entag-el-harby/mwrstwr#2082359,2082359
27/01/12,El Gouna,Petrojet,3,1,FT,https://www.sofascore.com/petrojet-el-gouna-fc/pwrsrwr#2082375,2082375
27/01/12,Wadi Degla,Smouha,2,0,FT,https://www.sofascore.com/wadi-degla-smouha/nwrstwr#2082369,2082369
27/01/12,ENPPI,Zamalek,2,1,FT,https://www.sofascore.com/enppi-zamalek-sc/tXqsowr#2082381,2082381
28/01/12,El Mahalla,El-Entag,2,0,FT,https://www.sofascore.com/ghazl-el-mahalla-el-entag-el-harby/mwrsuqy#2082371,2082371
28/01/12,El Dakhlya,Beni Suef,0,1,FT,https://www.sofascore.com/el-dakhlya-beni-suef-sc/pqysrqy#2082379,2082379
28/01/12,Ismaily,Al-Masry,0,0,FT,https://www.sofascore.com/al-masry-ismaily/qXqskwr#2082377,2082377
28/01/12,El-Makkasa,El-Shorta,1,1,FT,https://www.sofascore.com/misr-el-makkasa-ittihad-el-shorta/rXqsjwr#2082367,2082367
28/01/12,Al Ahly,Al-Mokawloon,2,0,FT,https://www.sofascore.com/al-mokawloon-al-ahly-fc/kNcspXq#2082373,2082373
31/01/12,Al-Ittihad,Haras El Hedoud,0,1,FT,https://www.sofascore.com/haras-el-hedoud-al-ittihad-alexandria/Mdosqwr#2287342,2287342
01/02/12,Beni Suef,ENPPI,1,2,FT,https://www.sofascore.com/beni-suef-sc-enppi/owrspqy#2082383,2082383
01/02/12,Al-Masry,Al Ahly,3,1,FT,https://www.sofascore.com/al-masry-al-ahly-fc/kNcskwr#2082393,2082393
01/02/12,El-Entag,El-Gaish,1,2,FT,https://www.sofascore.com/el-entag-el-harby-talaea-el-gaish/lwrsmwr#2082385,2082385
01/02/12,Zamalek,Ismaily,None,None,Postponed,https://www.sofascore.com/zamalek-sc-ismaily/qXqstXq#2082395,2082395
02/02/12,Al-Mokawloon,El-Makkasa,None,None,Postponed,https://www.sofascore.com/misr-el-makkasa-al-mokawloon/pXqsjwr#2082391,2082391
02/02/12,Smouha,El Mahalla,None,None,Postponed,https://www.sofascore.com/ghazl-el-mahalla-smouha/nwrsuqy#2082387,2082387
02/02/12,El-Shorta,Wadi Degla,None,None,Postponed,https://www.sofascore.com/wadi-degla-ittihad-el-shorta/rXqstwr#2082389,2082389
04/02/12,Petrojet,Al-Ittihad,None,None,Postponed,https://www.sofascore.com/petrojet-al-ittihad-alexandria/Mdosrwr#2323096,2323096
04/02/12,Haras El Hedoud,El Dakhlya,None,None,Postponed,https://www.sofascore.com/el-dakhlya-haras-el-hedoud/qwrsrqy#2082399,2082399
