Date,HomeTeam,AwayTeam,HomeScore,AwayScore,MatchState,MatchLink,MatchCode
04/11/15,Al-Mokawloon,Zamalek,1,2,FT,https://www.sofascore.com/zamalek-sc-al-mokawloon/pXqstXq#6940330,6940330
05/11/15,Smouha,ENPPI,1,1,FT,https://www.sofascore.com/enppi-smouha/nwrsowr#6939377,6939377
05/11/15,Al Ahly,El-Makkasa,0,1,FT,https://www.sofascore.com/misr-el-makkasa-al-ahly-fc/kNcsjwr#6940331,6940331
07/11/15,Al-Masry,El-Shorta,1,0,FT,https://www.sofascore.com/al-masry-ittihad-el-shorta/rXqskwr#6939376,6939376
07/11/15,El Dakhlya,Al-Ittihad,2,0,FT,https://www.sofascore.com/el-dakhlya-al-ittihad-alexandria/Mdosrqy#6939380,6939380
07/11/15,Haras El Hedoud,Ismaily,0,4,FT,https://www.sofascore.com/haras-el-hedoud-ismaily/qXqsqwr#6939382,6939382
07/11/15,Wadi Degla,Petrojet,3,0,FT,https://www.sofascore.com/wadi-degla-petrojet/rwrstwr#6939378,6939378
08/11/15,Aswan,El Mahalla,0,0,FT,https://www.sofascore.com/aswan-sc-ghazl-el-mahalla/uqysDFIb#6939381,6939381
08/11/15,El-Entag,El-Gaish,2,1,FT,https://www.sofascore.com/el-entag-el-harby-talaea-el-gaish/lwrsmwr#6939379,6939379
12/11/15,El-Makkasa,Wadi Degla,1,1,FT,https://www.sofascore.com/wadi-degla-misr-el-makkasa/jwrstwr#6943594,6943594
12/11/15,Al-Ittihad,Ismaily,0,5,FT,https://www.sofascore.com/ismaily-al-ittihad-alexandria/MdosqXq#6943598,6943598
12/11/15,El-Gaish,Al-Mokawloon,2,1,FT,https://www.sofascore.com/talaea-el-gaish-al-mokawloon/pXqslwr#6943595,6943595
15/11/15,Petrojet,Aswan,1,1,FT,https://www.sofascore.com/aswan-sc-petrojet/rwrsDFIb#6943596,6943596
15/11/15,El Mahalla,El-Entag,0,1,FT,https://www.sofascore.com/ghazl-el-mahalla-el-entag-el-harby/mwrsuqy#6943593,6943593
15/11/15,Al-Masry,Haras El Hedoud,3,2,FT,https://www.sofascore.com/haras-el-hedoud-al-masry/kwrsqwr#6943597,6943597
19/11/15,El-Shorta,Smouha,0,2,FT,https://www.sofascore.com/smouha-ittihad-el-shorta/rXqsnwr#6943592,6943592
05/01/16,Zamalek,El Dakhlya,2,0,FT,https://www.sofascore.com/el-dakhlya-zamalek-sc/tXqsrqy#6970601,6970601
03/02/16,ENPPI,Al Ahly,0,2,FT,https://www.sofascore.com/enppi-al-ahly-fc/kNcsowr#6970602,6970602
26/11/15,Al-Mokawloon,El Mahalla,0,0,FT,https://www.sofascore.com/ghazl-el-mahalla-al-mokawloon/pXqsuqy#6954580,6954580
26/11/15,Haras El Hedoud,Al-Ittihad,0,1,FT,https://www.sofascore.com/haras-el-hedoud-al-ittihad-alexandria/Mdosqwr#6954612,6954612
26/11/15,El Dakhlya,El-Gaish,0,0,FT,https://www.sofascore.com/el-dakhlya-talaea-el-gaish/lwrsrqy#6954613,6954613
26/11/15,Wadi Degla,ENPPI,None,None,Canceled,https://www.sofascore.com/wadi-degla-enppi/owrstwr#6952719,6952719
28/11/15,Aswan,El-Makkasa,2,3,FT,https://www.sofascore.com/aswan-sc-misr-el-makkasa/jwrsDFIb#6955819,6955819
28/11/15,Smouha,Al-Masry,1,1,FT,https://www.sofascore.com/smouha-al-masry/kwrsnwr#6955820,6955820
28/11/15,El-Entag,Petrojet,0,0,FT,https://www.sofascore.com/petrojet-el-entag-el-harby/mwrsrwr#6955821,6955821
07/01/16,Al Ahly,El-Shorta,7,3,FT,https://www.sofascore.com/ittihad-el-shorta-al-ahly-fc/kNcsrXq#6970603,6970603
03/02/16,Ismaily,Zamalek,1,0,FT,https://www.sofascore.com/zamalek-sc-ismaily/qXqstXq#6970605,6970605
21/02/16,Wadi Degla,ENPPI,2,3,FT,https://www.sofascore.com/wadi-degla-enppi/owrstwr#6970604,6970604
06/12/15,El Mahalla,El Dakhlya,1,1,FT,https://www.sofascore.com/ghazl-el-mahalla-el-dakhlya/rqysuqy#6956209,6956209
06/12/15,Petrojet,Al-Mokawloon,0,2,FT,https://www.sofascore.com/petrojet-al-mokawloon/pXqsrwr#6956210,6956210
06/12/15,El-Shorta,Wadi Degla,None,None,Canceled,https://www.sofascore.com/wadi-degla-ittihad-el-shorta/rXqstwr#6956208,6956208
07/12/15,El-Makkasa,El-Entag,2,1,FT,https://www.sofascore.com/el-entag-el-harby-misr-el-makkasa/jwrsmwr#6956213,6956213
07/12/15,ENPPI,Aswan,3,2,FT,https://www.sofascore.com/aswan-sc-enppi/owrsDFIb#6956211,6956211
10/12/15,Smouha,Haras El Hedoud,2,2,FT,https://www.sofascore.com/haras-el-hedoud-smouha/nwrsqwr#6956212,6956212
02/02/16,El-Shorta,Wadi Degla,0,0,FT,https://www.sofascore.com/wadi-degla-ittihad-el-shorta/rXqstwr#6986331,6986331
21/02/16,El-Gaish,Ismaily,1,2,FT,https://www.sofascore.com/talaea-el-gaish-ismaily/qXqslwr#6986332,6986332
22/02/16,Zamalek,Al-Ittihad,2,1,FT,https://www.sofascore.com/zamalek-sc-al-ittihad-alexandria/MdostXq#6986330,6986330
23/02/16,Al-Masry,Al Ahly,2,2,FT,https://www.sofascore.com/al-masry-al-ahly-fc/kNcskwr#6986329,6986329
14/12/15,Al-Mokawloon,El-Makkasa,1,4,FT,https://www.sofascore.com/misr-el-makkasa-al-mokawloon/pXqsjwr#6959697,6959697
14/12/15,Al-Ittihad,El-Gaish,1,0,FT,https://www.sofascore.com/talaea-el-gaish-al-ittihad-alexandria/Mdoslwr#6959698,6959698
14/12/15,El-Entag,ENPPI,0,0,FT,https://www.sofascore.com/enppi-el-entag-el-harby/mwrsowr#6959704,6959704
15/12/15,Aswan,El-Shorta,2,1,FT,https://www.sofascore.com/aswan-sc-ittihad-el-shorta/rXqsDFIb#6959700,6959700
15/12/15,Ismaily,El Mahalla,3,1,FT,https://www.sofascore.com/ghazl-el-mahalla-ismaily/qXqsuqy#6959702,6959702
15/12/15,El Dakhlya,Petrojet,1,0,FT,https://www.sofascore.com/el-dakhlya-petrojet/rwrsrqy#6959696,6959696
17/12/15,Haras El Hedoud,Zamalek,0,2,FT,https://www.sofascore.com/haras-el-hedoud-zamalek-sc/tXqsqwr#6959703,6959703
17/12/15,Wadi Degla,Al-Masry,0,2,FT,https://www.sofascore.com/wadi-degla-al-masry/kwrstwr#6959701,6959701
17/12/15,Al Ahly,Smouha,0,3,FT,https://www.sofascore.com/smouha-al-ahly-fc/kNcsnwr#6959699,6959699
19/12/15,El-Shorta,El-Entag,0,0,FT,https://www.sofascore.com/el-entag-el-harby-ittihad-el-shorta/rXqsmwr#6962849,6962849
19/12/15,ENPPI,Al-Mokawloon,3,1,FT,https://www.sofascore.com/enppi-al-mokawloon/pXqsowr#6962841,6962841
20/12/15,El Mahalla,Al-Ittihad,0,1,FT,https://www.sofascore.com/ghazl-el-mahalla-al-ittihad-alexandria/Mdosuqy#6962844,6962844
20/12/15,El-Makkasa,El Dakhlya,0,1,FT,https://www.sofascore.com/el-dakhlya-misr-el-makkasa/jwrsrqy#6962842,6962842
20/12/15,Petrojet,Ismaily,1,0,FT,https://www.sofascore.com/petrojet-ismaily/qXqsrwr#6962843,6962843
20/12/15,El-Gaish,Zamalek,3,2,FT,https://www.sofascore.com/talaea-el-gaish-zamalek-sc/tXqslwr#6962845,6962845
21/12/15,Al-Masry,Aswan,3,2,FT,https://www.sofascore.com/aswan-sc-al-masry/kwrsDFIb#6962846,6962846
21/12/15,Smouha,Wadi Degla,2,0,FT,https://www.sofascore.com/wadi-degla-smouha/nwrstwr#6962847,6962847
22/12/15,Al Ahly,Haras El Hedoud,3,0,FT,https://www.sofascore.com/haras-el-hedoud-al-ahly-fc/kNcsqwr#6962848,6962848
23/12/15,Ismaily,El-Makkasa,1,4,FT,https://www.sofascore.com/misr-el-makkasa-ismaily/qXqsjwr#6965211,6965211
23/12/15,Al-Ittihad,Petrojet,0,2,FT,https://www.sofascore.com/petrojet-al-ittihad-alexandria/Mdosrwr#6965213,6965213
23/12/15,Zamalek,El Mahalla,5,0,FT,https://www.sofascore.com/ghazl-el-mahalla-zamalek-sc/tXqsuqy#6965209,6965209
25/12/15,Aswan,Smouha,0,0,FT,https://www.sofascore.com/aswan-sc-smouha/nwrsDFIb#6965212,6965212
25/12/15,El-Entag,Al-Masry,0,0,FT,https://www.sofascore.com/el-entag-el-harby-al-masry/kwrsmwr#6965210,6965210
25/12/15,El Dakhlya,ENPPI,4,4,FT,https://www.sofascore.com/el-dakhlya-enppi/owrsrqy#6965217,6965217
26/12/15,Al-Mokawloon,El-Shorta,0,0,FT,https://www.sofascore.com/ittihad-el-shorta-al-mokawloon/pXqsrXq#6965214,6965214
26/12/15,Haras El Hedoud,El-Gaish,0,1,FT,https://www.sofascore.com/haras-el-hedoud-talaea-el-gaish/lwrsqwr#6965216,6965216
26/12/15,Wadi Degla,Al Ahly,0,0,FT,https://www.sofascore.com/wadi-degla-al-ahly-fc/kNcstwr#6965215,6965215
28/12/15,El-Makkasa,Al-Ittihad,1,1,FT,https://www.sofascore.com/misr-el-makkasa-al-ittihad-alexandria/Mdosjwr#6968172,6968172
28/12/15,Petrojet,Zamalek,1,1,FT,https://www.sofascore.com/petrojet-zamalek-sc/tXqsrwr#6968167,6968167
29/12/15,Al Ahly,Aswan,3,1,FT,https://www.sofascore.com/aswan-sc-al-ahly-fc/kNcsDFIb#6968168,6968168
30/12/15,El Mahalla,El-Gaish,1,1,FT,https://www.sofascore.com/ghazl-el-mahalla-talaea-el-gaish/lwrsuqy#6968170,6968170
30/12/15,El-Shorta,El Dakhlya,1,1,FT,https://www.sofascore.com/el-dakhlya-ittihad-el-shorta/rXqsrqy#6968171,6968171
30/12/15,Al-Masry,Al-Mokawloon,3,2,FT,https://www.sofascore.com/al-masry-al-mokawloon/pXqskwr#6968174,6968174
30/12/15,Smouha,El-Entag,1,1,FT,https://www.sofascore.com/smouha-el-entag-el-harby/mwrsnwr#6968169,6968169
30/12/15,Wadi Degla,Haras El Hedoud,0,0,FT,https://www.sofascore.com/wadi-degla-haras-el-hedoud/qwrstwr#6968175,6968175
30/12/15,ENPPI,Ismaily,1,2,FT,https://www.sofascore.com/enppi-ismaily/qXqsowr#6968173,6968173
02/01/16,El Dakhlya,Al-Masry,1,1,FT,https://www.sofascore.com/el-dakhlya-al-masry/kwrsrqy#6970598,6970598
02/01/16,Zamalek,El-Makkasa,2,2,FT,https://www.sofascore.com/misr-el-makkasa-zamalek-sc/tXqsjwr#6970595,6970595
03/01/16,Aswan,Wadi Degla,2,1,FT,https://www.sofascore.com/aswan-sc-wadi-degla/twrsDFIb#6970596,6970596
03/01/16,Haras El Hedoud,El Mahalla,2,2,FT,https://www.sofascore.com/ghazl-el-mahalla-haras-el-hedoud/qwrsuqy#6970600,6970600
03/01/16,Ismaily,El-Shorta,2,2,FT,https://www.sofascore.com/ittihad-el-shorta-ismaily/qXqsrXq#6970597,6970597
03/01/16,El-Entag,Al Ahly,0,1,FT,https://www.sofascore.com/el-entag-el-harby-al-ahly-fc/kNcsmwr#6970599,6970599
04/01/16,Al-Ittihad,ENPPI,1,0,FT,https://www.sofascore.com/enppi-al-ittihad-alexandria/Mdosowr#6970593,6970593
04/01/16,El-Gaish,Petrojet,0,0,FT,https://www.sofascore.com/petrojet-talaea-el-gaish/lwrsrwr#6970594,6970594
04/01/16,Al-Mokawloon,Smouha,1,1,FT,https://www.sofascore.com/smouha-al-mokawloon/pXqsnwr#6970592,6970592
09/01/16,Aswan,Haras El Hedoud,1,0,FT,https://www.sofascore.com/aswan-sc-haras-el-hedoud/qwrsDFIb#6970832,6970832
09/01/16,Petrojet,El Mahalla,2,0,FT,https://www.sofascore.com/ghazl-el-mahalla-petrojet/rwrsuqy#6970835,6970835
09/01/16,El-Makkasa,El-Gaish,1,1,FT,https://www.sofascore.com/talaea-el-gaish-misr-el-makkasa/jwrslwr#6970833,6970833
09/01/16,ENPPI,Zamalek,0,1,FT,https://www.sofascore.com/enppi-zamalek-sc/tXqsowr#6970834,6970834
10/01/16,Al-Masry,Ismaily,1,0,FT,https://www.sofascore.com/al-masry-ismaily/qXqskwr#6970831,6970831
10/01/16,Al Ahly,Al-Mokawloon,3,1,FT,https://www.sofascore.com/al-mokawloon-al-ahly-fc/kNcspXq#6970837,6970837
11/01/16,El-Shorta,Al-Ittihad,1,1,FT,https://www.sofascore.com/ittihad-el-shorta-al-ittihad-alexandria/MdosrXq#6970838,6970838
11/01/16,Smouha,El Dakhlya,1,1,FT,https://www.sofascore.com/el-dakhlya-smouha/nwrsrqy#6970836,6970836
11/01/16,Wadi Degla,El-Entag,1,3,FT,https://www.sofascore.com/wadi-degla-el-entag-el-harby/mwrstwr#6970839,6970839
13/01/16,El Mahalla,El-Makkasa,0,1,FT,https://www.sofascore.com/ghazl-el-mahalla-misr-el-makkasa/jwrsuqy#6976532,6976532
13/01/16,Haras El Hedoud,Petrojet,0,2,FT,https://www.sofascore.com/petrojet-haras-el-hedoud/qwrsrwr#6976537,6976537
13/01/16,El-Gaish,ENPPI,1,3,FT,https://www.sofascore.com/enppi-talaea-el-gaish/lwrsowr#6976533,6976533
14/01/16,Ismaily,Smouha,2,2,FT,https://www.sofascore.com/smouha-ismaily/qXqsnwr#6976535,6976535
14/01/16,El Dakhlya,Al Ahly,1,1,FT,https://www.sofascore.com/el-dakhlya-al-ahly-fc/kNcsrqy#6976538,6976538
15/01/16,El-Entag,Aswan,2,0,FT,https://www.sofascore.com/aswan-sc-el-entag-el-harby/mwrsDFIb#6976536,6976536
15/01/16,Al-Ittihad,Al-Masry,1,1,FT,https://www.sofascore.com/al-masry-al-ittihad-alexandria/Mdoskwr#6976539,6976539
15/01/16,Al-Mokawloon,Wadi Degla,0,0,FT,https://www.sofascore.com/wadi-degla-al-mokawloon/pXqstwr#6976534,6976534
16/01/16,Zamalek,El-Shorta,1,0,FT,https://www.sofascore.com/zamalek-sc-ittihad-el-shorta/rXqstXq#6976540,6976540
18/01/16,El-Makkasa,Petrojet,0,1,FT,https://www.sofascore.com/petrojet-misr-el-makkasa/jwrsrwr#6981846,6981846
18/01/16,ENPPI,El Mahalla,3,0,FT,https://www.sofascore.com/ghazl-el-mahalla-enppi/owrsuqy#6981847,6981847
19/01/16,Wadi Degla,El Dakhlya,1,0,FT,https://www.sofascore.com/el-dakhlya-wadi-degla/twrsrqy#6981845,6981845
19/01/16,Smouha,Al-Ittihad,2,0,FT,https://www.sofascore.com/smouha-al-ittihad-alexandria/Mdosnwr#6981849,6981849
19/01/16,El-Entag,Haras El Hedoud,3,0,FT,https://www.sofascore.com/haras-el-hedoud-el-entag-el-harby/mwrsqwr#6981843,6981843
20/01/16,Aswan,Al-Mokawloon,2,1,FT,https://www.sofascore.com/aswan-sc-al-mokawloon/pXqsDFIb#6981844,6981844
20/01/16,El-Shorta,El-Gaish,1,4,FT,https://www.sofascore.com/talaea-el-gaish-ittihad-el-shorta/rXqslwr#6981848,6981848
20/01/16,Al Ahly,Ismaily,1,0,FT,https://www.sofascore.com/ismaily-al-ahly-fc/kNcsqXq#6981842,6981842
20/01/16,Al-Masry,Zamalek,0,1,FT,https://www.sofascore.com/al-masry-zamalek-sc/tXqskwr#6981850,6981850
22/01/16,Petrojet,ENPPI,0,0,FT,https://www.sofascore.com/petrojet-enppi/owrsrwr#6986406,6986406
23/01/16,Al-Ittihad,Al Ahly,0,1,FT,https://www.sofascore.com/al-ittihad-alexandria-al-ahly-fc/kNcsMdo#6986407,6986407
24/01/16,El Mahalla,El-Shorta,0,0,FT,https://www.sofascore.com/ghazl-el-mahalla-ittihad-el-shorta/rXqsuqy#6986414,6986414
24/01/16,Ismaily,Wadi Degla,0,1,FT,https://www.sofascore.com/wadi-degla-ismaily/qXqstwr#6986411,6986411
24/01/16,El-Makkasa,Haras El Hedoud,1,0,FT,https://www.sofascore.com/haras-el-hedoud-misr-el-makkasa/jwrsqwr#6986408,6986408
24/01/16,Zamalek,Smouha,1,1,FT,https://www.sofascore.com/smouha-zamalek-sc/tXqsnwr#6986412,6986412
31/01/16,El Dakhlya,Aswan,1,1,FT,https://www.sofascore.com/aswan-sc-el-dakhlya/rqysDFIb#6986410,6986410
31/01/16,El-Gaish,Al-Masry,3,3,FT,https://www.sofascore.com/talaea-el-gaish-al-masry/kwrslwr#6986409,6986409
31/01/16,Al-Mokawloon,El-Entag,0,0,FT,https://www.sofascore.com/el-entag-el-harby-al-mokawloon/pXqsmwr#6986413,6986413
06/02/16,Haras El Hedoud,Al-Mokawloon,0,1,FT,https://www.sofascore.com/haras-el-hedoud-al-mokawloon/pXqsqwr#6991175,6991175
06/02/16,Al-Masry,El Mahalla,1,0,FT,https://www.sofascore.com/ghazl-el-mahalla-al-masry/kwrsuqy#6991173,6991173
06/02/16,El-Entag,El Dakhlya,2,2,FT,https://www.sofascore.com/el-dakhlya-el-entag-el-harby/mwrsrqy#6991179,6991179
06/02/16,Wadi Degla,Al-Ittihad,3,1,FT,https://www.sofascore.com/wadi-degla-al-ittihad-alexandria/Mdostwr#6991178,6991178
07/02/16,Aswan,Ismaily,1,1,FT,https://www.sofascore.com/aswan-sc-ismaily/qXqsDFIb#6991174,6991174
07/02/16,El-Shorta,Petrojet,0,1,FT,https://www.sofascore.com/petrojet-ittihad-el-shorta/rXqsrwr#6991176,6991176
07/02/16,Smouha,El-Gaish,2,2,FT,https://www.sofascore.com/smouha-talaea-el-gaish/lwrsnwr#6991180,6991180
07/02/16,ENPPI,El-Makkasa,1,1,FT,https://www.sofascore.com/enppi-misr-el-makkasa/jwrsowr#6991181,6991181
09/02/16,Al Ahly,Zamalek,2,0,FT,https://www.sofascore.com/zamalek-sc-al-ahly-fc/kNcstXq#6991177,6991177
11/02/16,Aswan,Al-Ittihad,1,0,FT,https://www.sofascore.com/aswan-sc-al-ittihad-alexandria/MdosDFIb#6992349,6992349
11/02/16,El-Entag,Ismaily,3,0,FT,https://www.sofascore.com/el-entag-el-harby-ismaily/qXqsmwr#6992351,6992351
11/02/16,Haras El Hedoud,ENPPI,0,1,FT,https://www.sofascore.com/haras-el-hedoud-enppi/owrsqwr#6992353,6992353
11/02/16,Al-Mokawloon,El Dakhlya,3,1,FT,https://www.sofascore.com/el-dakhlya-al-mokawloon/pXqsrqy#6992355,6992355
13/02/16,Smouha,El Mahalla,4,2,FT,https://www.sofascore.com/ghazl-el-mahalla-smouha/nwrsuqy#6992348,6992348
13/02/16,El-Gaish,Al Ahly,0,0,FT,https://www.sofascore.com/talaea-el-gaish-al-ahly-fc/kNcslwr#6992352,6992352
13/02/16,Al-Masry,Petrojet,0,0,FT,https://www.sofascore.com/petrojet-al-masry/kwrsrwr#6992350,6992350
14/02/16,Wadi Degla,Zamalek,1,1,FT,https://www.sofascore.com/wadi-degla-zamalek-sc/tXqstwr#6992354,6992354
21/02/16,El-Shorta,El-Makkasa,0,0,FT,https://www.sofascore.com/misr-el-makkasa-ittihad-el-shorta/rXqsjwr#6992356,6992356
16/02/16,Al-Ittihad,El-Entag,1,2,FT,https://www.sofascore.com/el-entag-el-harby-al-ittihad-alexandria/Mdosmwr#7002105,7002105
16/02/16,Ismaily,Al-Mokawloon,1,0,FT,https://www.sofascore.com/ismaily-al-mokawloon/pXqsqXq#7002113,7002113
16/02/16,El Dakhlya,Haras El Hedoud,2,0,FT,https://www.sofascore.com/el-dakhlya-haras-el-hedoud/qwrsrqy#7002106,7002106
17/02/16,Petrojet,Smouha,3,1,FT,https://www.sofascore.com/petrojet-smouha/nwrsrwr#7002112,7002112
17/02/16,ENPPI,El-Shorta,1,3,FT,https://www.sofascore.com/enppi-ittihad-el-shorta/rXqsowr#7002107,7002107
17/02/16,El-Gaish,Wadi Degla,0,2,FT,https://www.sofascore.com/wadi-degla-talaea-el-gaish/lwrstwr#7002109,7002109
18/02/16,El-Makkasa,Al-Masry,2,2,FT,https://www.sofascore.com/al-masry-misr-el-makkasa/jwrskwr#7002110,7002110
18/02/16,El Mahalla,Al Ahly,1,1,FT,https://www.sofascore.com/ghazl-el-mahalla-al-ahly-fc/kNcsuqy#7002108,7002108
18/02/16,Zamalek,Aswan,1,0,FT,https://www.sofascore.com/aswan-sc-zamalek-sc/tXqsDFIb#7002111,7002111
29/02/16,Haras El Hedoud,El-Shorta,0,0,FT,https://www.sofascore.com/haras-el-hedoud-ittihad-el-shorta/rXqsqwr#7006180,7006180
01/03/16,Al-Mokawloon,Al-Ittihad,3,1,FT,https://www.sofascore.com/al-mokawloon-al-ittihad-alexandria/MdospXq#7006182,7006182
01/03/16,Aswan,El-Gaish,0,1,FT,https://www.sofascore.com/aswan-sc-talaea-el-gaish/lwrsDFIb#7006181,7006181
01/03/16,Al-Masry,ENPPI,4,0,FT,https://www.sofascore.com/enppi-al-masry/kwrsowr#7006185,7006185
01/03/16,Smouha,El-Makkasa,4,3,FT,https://www.sofascore.com/smouha-misr-el-makkasa/jwrsnwr#7006186,7006186
01/03/16,Wadi Degla,El Mahalla,1,1,FT,https://www.sofascore.com/ghazl-el-mahalla-wadi-degla/twrsuqy#7006183,7006183
01/03/16,El Dakhlya,Ismaily,0,1,FT,https://www.sofascore.com/el-dakhlya-ismaily/qXqsrqy#7006184,7006184
02/03/16,Al Ahly,Petrojet,2,0,FT,https://www.sofascore.com/petrojet-al-ahly-fc/kNcsrwr#7006187,7006187
03/03/16,El-Entag,Zamalek,3,1,FT,https://www.sofascore.com/el-entag-el-harby-zamalek-sc/tXqsmwr#7006188,7006188
05/03/16,Al Ahly,El-Makkasa,2,1,FT,https://www.sofascore.com/misr-el-makkasa-al-ahly-fc/kNcsjwr#7012571,7012571
06/03/16,Zamalek,Al-Mokawloon,2,0,FT,https://www.sofascore.com/zamalek-sc-al-mokawloon/pXqstXq#7012567,7012567
07/03/16,Al-Ittihad,El Dakhlya,1,2,FT,https://www.sofascore.com/el-dakhlya-al-ittihad-alexandria/Mdosrqy#7012574,7012574
07/03/16,Petrojet,Wadi Degla,0,1,FT,https://www.sofascore.com/wadi-degla-petrojet/rwrstwr#7012569,7012569
07/03/16,El-Shorta,Al-Masry,0,1,FT,https://www.sofascore.com/al-masry-ittihad-el-shorta/rXqskwr#7012572,7012572
07/03/16,ENPPI,Smouha,0,1,FT,https://www.sofascore.com/enppi-smouha/nwrsowr#7012568,7012568
08/03/16,El Mahalla,Aswan,0,1,FT,https://www.sofascore.com/aswan-sc-ghazl-el-mahalla/uqysDFIb#7012573,7012573
08/03/16,Ismaily,Haras El Hedoud,1,0,FT,https://www.sofascore.com/haras-el-hedoud-ismaily/qXqsqwr#7012570,7012570
08/03/16,El-Gaish,El-Entag,0,0,FT,https://www.sofascore.com/el-entag-el-harby-talaea-el-gaish/lwrsmwr#7012575,7012575
14/03/16,Smouha,El-Shorta,1,1,FT,https://www.sofascore.com/smouha-ittihad-el-shorta/rXqsnwr#7020451,7020451
14/03/16,Haras El Hedoud,Al-Masry,3,1,FT,https://www.sofascore.com/haras-el-hedoud-al-masry/kwrsqwr#7020453,7020453
14/03/16,El-Entag,El Mahalla,1,0,FT,https://www.sofascore.com/ghazl-el-mahalla-el-entag-el-harby/mwrsuqy#7020454,7020454
15/03/16,Aswan,Petrojet,2,1,FT,https://www.sofascore.com/aswan-sc-petrojet/rwrsDFIb#7020449,7020449
15/03/16,Wadi Degla,El-Makkasa,None,None,Canceled,https://www.sofascore.com/wadi-degla-misr-el-makkasa/jwrstwr#7020450,7020450
15/03/16,Ismaily,Al-Ittihad,0,1,FT,https://www.sofascore.com/ismaily-al-ittihad-alexandria/MdosqXq#7020452,7020452
15/03/16,Al-Mokawloon,El-Gaish,0,0,FT,https://www.sofascore.com/talaea-el-gaish-al-mokawloon/pXqslwr#7020448,7020448
